"filename" "sentence" "value"
euh oui." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.36" "chi_Julie_5.85.txt" "attends je vais je vais prendre euh quelques petits accessoires." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.99" "chi_Julie_5.85.txt" "non attends je vais xxx la mettre à une." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.123" "chi_Julie_5.85.txt" "elle savait pas qu'elle pouvait prendre donc elle elle prenait pas donc moi j'ai choisi.
et j'ai choisi un accessoire." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.215" "chi_Julie_5.85.txt" "parce que tu en avais?
mais toi!
moi je savais moi je le savais que j'allais gagner parce que j'ai collé des autocollants du magazine." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_1.96.txt.13" "chi_Léonard_1.96.txt" "veux pas.
peut être Florence." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.02.txt.98" "chi_Léonard_2.02.txt" "veux pas ça.
non pas beau!
oh j'veux monter là.
va casser la table." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.07.txt.140" "chi_Léonard_2.07.txt" "est yy.
va regarder les pierres." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.15.txt.14" "chi_Léonard_2.15.txt" "veux voir l'est malade." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.25.txt.151" "chi_Léonard_2.25.txt" "veux des verres.
et pourquoi?
celui là i va casser." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.4.txt.163" "chi_Léonard_2.4.txt" "e@fs veux e@fs veux e@fs veux garder le bonhomme de neige." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.4.txt.164" "chi_Léonard_2.4.txt" "ə@fs veux l'enlever ça.
xx e@fs veux l e@fs veux le bonhomme de neige." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.52.txt.14" "chi_Léonard_2.52.txt" "veux garder les xx.
veux garder les xx.
i i.
y a des enfants." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.52.txt.101" "chi_Léonard_2.52.txt" "c'est vais roter." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.52.txt.102" "chi_Léonard_2.52.txt" "vais roter c'est une chanson." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.52.txt.109" "chi_Léonard_2.52.txt" "c'est vais roter." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.65.txt.19" "chi_Léonard_2.65.txt" "ouais y avait des images.
oh le père Noël!
ça c'est le père Noël." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.65.txt.79" "chi_Léonard_2.65.txt" "je me souviens c'était un zèbre!
dans le tonneau y a des choses à manger.
des pâtes.
des smarties." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.65.txt.131" "chi_Léonard_2.65.txt" "pourquoi ils avaient chaud?
moi aussi vais aller dehors." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.3" "chi_Léonard_3.0.txt" "je vais pas lui faire les yeux parce que c'est des monstres qui sont qui qui brûlent!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.29" "chi_Léonard_3.0.txt" "ça c'est des hi mm.
des ta.
et quand j'étais petit moi je disais puto@c." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.111" "chi_Léonard_3.0.txt" "vais voir il a quoi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.182" "chi_Léonard_3.0.txt" "viens vais te donner la main." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.191" "chi_Léonard_3.0.txt" "veux plus te donner la main parce que parce que parce que y a plus le requin." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.194" "chi_Léonard_3.0.txt" "c'est encore peur vais te donner la main." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.7" "chi_Léonard_3.23.txt" "on avait oublié ça!
oui y a plein de choses qui doit être." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.9" "chi_Léonard_3.23.txt" "regarde c'est pour faire ça." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.31" "chi_Léonard_3.23.txt" "et puis on faisait le silence il faut faire tch." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.60" "chi_Léonard_3.23.txt" "fais comme ça.
ça doit être un." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.63" "chi_Léonard_3.23.txt" "regarde on peut faire un.
regarde là!
c'est un h@l." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.79" "chi_Léonard_3.23.txt" "regarde j'ai fait regarde j'ai fait une porte." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.104" "chi_Léonard_3.23.txt" "il lui a dit oh il faut pas cogner le feu rouge!
et regarde mon livre de la Aladin." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.128" "chi_Léonard_3.23.txt" "attends je veux voir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.146" "chi_Léonard_3.23.txt" "qui es tu?
que fais tu?
qui es tu?
que fais tu?
qui es tu?
que fais tu?
qui es tu?
qui es tu?
qui es tu?
que fais tu?
qui es tu?
le loup." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.183" "chi_Léonard_3.23.txt" "il faut lui donner une tarte à la moutarde pour que ça revienne le.
regarde ça bouge un tout petit peu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_1.85.txt.237" "chi_Madeleine_1.85.txt" "ouvrir ça ça!
est là.
est là yyy yy.
est tombée a@fs chaise!
et ça et ça?
ə@fs ça?
un chapeau." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.66" "chi_Madeleine_2.08.txt" "moi je veux ouvrir zə@fs veux fermer yy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.168" "chi_Madeleine_2.08.txt" "l@fs a mis.
vais pousser?
y a mon téléphone dedans." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.198" "chi_Madeleine_2.08.txt" "c'est là?
c'est là?
moi zə@fs veux appuyer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.242" "chi_Madeleine_2.08.txt" "peux mettre un peu d'eau moi?
tu as mis des des." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.287" "chi_Madeleine_2.08.txt" "vas mettre ton manteau toi?
vas mettre ton manteau aussi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.290" "chi_Madeleine_2.08.txt" "tiens tu vas partir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.6" "chi_Madeleine_2.18.txt" "zə@fs peux souffler?
oh ça ça marche pas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.19" "chi_Madeleine_2.18.txt" "un livre que hum ma maman m'a hum hum que a donné mamaman a acheté hum hum que a a que m'aapprendre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.227" "chi_Madeleine_2.18.txt" "faut mettre là?
zə@fs veux une une tasse." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.245" "chi_Madeleine_2.18.txt" "est parce que veut dormir elle veut un doudou." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.281" "chi_Madeleine_2.18.txt" "oh il est il est tombé ça.
je sais la réparer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.327" "chi_Madeleine_2.18.txt" "c'est quoi ça?
c'est quoi ça?
c'est tu peux me lire ça?
tu peux me lire?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.26.txt.5" "chi_Madeleine_2.26.txt" "j'ai j'ai appuyé sur vert?
celui là.
papa zə@fs veux descendre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.26.txt.88" "chi_Madeleine_2.26.txt" "ə@fs peux tourner?
tu peux aider?
et voilà." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.26.txt.107" "chi_Madeleine_2.26.txt" "tu peux l'enlever?
peux l'enlever?
faut il faut mettre comment?
comme ça.
et puis on met la main ici.
et puis le de la maingauche l'ai pas xx." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.26.txt.198" "chi_Madeleine_2.26.txt" "faut pas l'enlever!
tu as mis à l'envers?
papa il a mis à l'endroit." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.26.txt.222" "chi_Madeleine_2.26.txt" "c'est comme ça?
c'est c'est comme ça?
peut être." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.37.txt.175" "chi_Madeleine_2.37.txt" "attends je veux faire pipi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.37.txt.258" "chi_Madeleine_2.37.txt" "l@fs est où est ce qu'on a des tasses?
va trouver." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.45.txt.78" "chi_Madeleine_2.45.txt" "zə@fs zə@fs prends tout parce que dans le //.
de .
faut prendre tout parce que on va faire un autre puzzle." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.45.txt.126" "chi_Madeleine_2.45.txt" "c'est pour je puisse dormir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.45.txt.315" "chi_Madeleine_2.45.txt" "peut être tu sais faire très bien euh .
attention la@fs mon papier euh pour mettre les champignons." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.52.txt.4" "chi_Madeleine_2.52.txt" "faut mettre une serviette pour qu'on puisse cracher." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.52.txt.28" "chi_Madeleine_2.52.txt" "pour il puisse jouer avec moi faut lui mettre ça." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.52.txt.136" "chi_Madeleine_2.52.txt" "z@fs ai laissé mon doudou par terre pour je puisse faire legrand écart." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.52.txt.192" "chi_Madeleine_2.52.txt" "faut le mettre sur le mm sur le fauteuil parce que tu l'avais écrasé un peu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.52.txt.205" "chi_Madeleine_2.52.txt" "il a crié aïe!
faut le laisser sur le sur le fauteuil." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.126" "chi_Madeleine_2.6.txt" "z@fs ai trouvé un vert parce que toi tu veux faire un vert." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.179" "chi_Madeleine_2.6.txt" "faut vite faudra vite hum et z@fs veux l'essuyer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.188" "chi_Madeleine_2.6.txt" "mais je veux que c'est.
z@fs veux que mh@i." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.220" "chi_Madeleine_2.6.txt" "il avait qui mh@i tu as qu'à t'asseoir ici." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.243" "chi_Madeleine_2.6.txt" "attends z@fs vais t'écrire." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.272" "chi_Madeleine_2.6.txt" "et tu on remonte pour zə@fs puisse prendre ø@fs photo euhCôme et moi et moi et doudou." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.287" "chi_Madeleine_2.6.txt" "faut que zə@fs prenne mon appareil photo si je veux alleracheter un coup d'oeil." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.328" "chi_Madeleine_2.6.txt" "il est moi ʃ@fs suis où?
non veux montrer à Martine." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.336" "chi_Madeleine_2.6.txt" "pourquoi Lucas il sait écrire?
donne moi le stylo parce que moi j'ai sais écrire." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.351" "chi_Madeleine_2.6.txt" "vais montrer à maman le yyy ça.
parce que parce que Marie a l'autre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.27" "chi_Madeleine_2.68.txt" "pour qu'il soit beau.
et il était bleu à la fin!
quand il s'est habillé." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.58" "chi_Madeleine_2.68.txt" "heu z@fs veux zə@fs veux jouer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.64" "chi_Madeleine_2.68.txt" "après on quand z@fs ai fini de jouer euh à concourschampignon zə@fs prends un autre jeu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.70" "chi_Madeleine_2.68.txt" "comme ça?
allez on va jouer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.86" "chi_Madeleine_2.68.txt" "mais tu peux me donner le pot.
pour zə@fs puisse heu //.
après on en met encore?
yyy la vanille?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.105" "chi_Madeleine_2.68.txt" "tiens tu peux la laver." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.108" "chi_Madeleine_2.68.txt" "xxx attends!
après faut mettre de l'oeuf.
ouh la!
ouh la z@fs vais tomber." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.111" "chi_Madeleine_2.68.txt" "faut pas que z@fs glisse parce que sinon il va s'enlever mon //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.141" "chi_Madeleine_2.68.txt" "z@fs veux je veux jouer avec toi Lucas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.163" "chi_Madeleine_2.68.txt" "non z@fs veux z@fs veux jouer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.204" "chi_Madeleine_2.68.txt" "z@fs vais aller descendre avec ça.
et z@fs vais montrer à maman ça.
et après zə@fs reviens." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.220" "chi_Madeleine_2.68.txt" "zə@fs laisse ma corde à sauter là.
et après zə@fs la reprendrai." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.251" "chi_Madeleine_2.68.txt" "après on va faire euh euh la fleur on l'a déjà fait l'étoileon l'a pas fait l'étoile." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.258" "chi_Madeleine_2.68.txt" "moi z@fs veux .
xxx .
attends moi z@fs veux faire la comme la pâte à modeler." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.312" "chi_Madeleine_2.68.txt" "attends z@fs vais z@fs peux mettre deux." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.313" "chi_Madeleine_2.68.txt" "attends moi z@fs vais faire euh un coeur." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.68.txt.330" "chi_Madeleine_2.68.txt" "refaire la boule c'est mieux pour zə@fs puisse hum." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.8" "chi_Madeleine_2.79.txt" "monte au grenier et chercher du grain de blé pour la galette et.
et et la dame elle mit la galette au pierre au four." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.36" "chi_Madeleine_2.79.txt" "les touche comme ça.
allez viens voir!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.123" "chi_Madeleine_2.79.txt" "attends Côme tu vas téléphoner." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.157" "chi_Madeleine_2.79.txt" "tiens tu peux prendre ça cet objet?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.209" "chi_Madeleine_2.79.txt" "attends je vais l'habiller." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.231" "chi_Madeleine_2.79.txt" "attends je vais lui changer ses habits." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.257" "chi_Madeleine_2.79.txt" "attends je vais lui apporter ça." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.323" "chi_Madeleine_2.79.txt" "faut la mettre comme ça.
attends l@fs en a plus." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.377" "chi_Madeleine_2.79.txt" "allez on joue à à faire la cuisine." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.383" "chi_Madeleine_2.79.txt" "tiens tu peux prendre le jaune." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.22" "chi_Madeleine_2.89.txt" "on dansait comment?
on va faire la galipette les filles." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.53" "chi_Madeleine_2.89.txt" "si ça existe des artifroids@f.
regarde z@fs ai fait!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.63" "chi_Madeleine_2.89.txt" "attends il faut enlever le mon collier." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.64" "chi_Madeleine_2.89.txt" "attends ʃ@fs vais je vais te montrer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.76" "chi_Madeleine_2.89.txt" "tu as fait hop.
et hop!
hop et hop!
vous allez voir!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.95" "chi_Madeleine_2.89.txt" "euh je voulais le mettre et elle voulait pas que je le mets." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.89.txt.109" "chi_Madeleine_2.89.txt" "vous voulez que je fasse ça?
non quand je dors sur le canapé jaune tu peux mettre les pieds sur le canapé jaune quand je dors sur le canapé jaune." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.26" "chi_Madeleine_2.97.txt" "voilà c'est ça!
c'est ça!
ah peut être le doudou." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.41" "chi_Madeleine_2.97.txt" "oui un dé.
ça veut dire que j'ai lancé." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.59" "chi_Madeleine_2.97.txt" "deux poissons!
moi il faut que je prenne .
je les mets là.
à moi.
ah oui parce que moi je vais avoir gagné!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.76" "chi_Madeleine_2.97.txt" "il faudra voir  //.
oh non je l'ai jeté." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.97" "chi_Madeleine_2.97.txt" "je vais avoir bientôt gagné moi!
à moi!
parce que moi étais et que yyy en train." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.120" "chi_Madeleine_2.97.txt" "tu vas pas jouer parce qu'on a fini?
qu'on a fini." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.121" "chi_Madeleine_2.97.txt" "là il veut jouer du coup il faut pas qu'il joue là." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.207" "chi_Madeleine_2.97.txt" "mais il faut le dé.
j'ai pris le dé.
ah mais non il faut avoir une chenille avec il faut avoir une chenille quand on a le dé." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.212" "chi_Madeleine_2.97.txt" "hop là!
mais quand on aura tout fini de mettre les chenilles bah ça veut dire que." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.237" "chi_Madeleine_2.97.txt" "moi que j'ai trouvé une couleur on va trouver une couleur." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.277" "chi_Madeleine_2.97.txt" "ça veut dire qu'on qu'on a gagné." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.371" "chi_Madeleine_2.97.txt" "oui parce que moi j'avais décidé de faire ça!
oui mais maintenant sa jolie laie vient pour avec sa pelle." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.374" "chi_Madeleine_2.97.txt" "et après il .
il a vendu tous ses légumes et puis la laie la jolie laie elle avait dit euh mais non tu n'as plus besoin de trésor et le trésor n'existe pas!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.383" "chi_Madeleine_2.97.txt" "ils eurent .
ah non il faut pas que je joue à ça que je lise ça et tu connais pas perlimpinpin?
et ça ça sera quand je sera plus grande." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.397" "chi_Madeleine_2.97.txt" "lequel c'est.
vais vous montrer lequel c'est." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.6" "chi_Madeleine_3.07.txt" "mais on peut le dire aux papas!
et puis moi j'ai dit à mon papa ce que c'est." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.25" "chi_Madeleine_3.07.txt" "on avait dit euh.
que .
il faut grimper sur un lit enlever les chaussures hein!
ah ben oui." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.30" "chi_Madeleine_3.07.txt" "va jouer dans la salle du canapé vert parce que tu t'en souvienson on jouait euh." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.34" "chi_Madeleine_3.07.txt" "on était ici.
et ben moi je suis ici!
moi j'étais ici.
et maintenant je suis assez grande pour faire ça c'est les formes de là où qu'on veut faire." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.79" "chi_Madeleine_3.07.txt" "tu as vu la petite voiture?
xx .
bon à moi!
oh là elle jusqu'au tapis!
non pas hum!
à moi!
ben moi j'aime bien y jouer!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.85" "chi_Madeleine_3.07.txt" "j'ai rattrapé moi!
attention moi je vais la donner à ma maman!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.104" "chi_Madeleine_3.07.txt" "un lego dans dans la boîte de playmobiles alors quec'est pas un playmobil ça!
et puis je l'ai retrouvé il était dans la dansle tiroir de legos de Marie." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.111" "chi_Madeleine_3.07.txt" "tu as vous avez vu je vais tourner la queue." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.126" "chi_Madeleine_3.07.txt" "allez ils vont prendre le le repas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.143" "chi_Madeleine_3.07.txt" "tu as vu?
moi il va il va courir plus vite." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.146" "chi_Madeleine_3.07.txt" "attends je vais te remettre ton tutu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.153" "chi_Madeleine_3.07.txt" "attendez vous pouvez m'aider à à le mettre son tutu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.182" "chi_Madeleine_3.07.txt" "le mien je l'ai pas lavé!
faut faut //.
et voilà!
et ben maintenant il va s'habiller!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.208" "chi_Madeleine_3.07.txt" "alors elle est très?
