"filename" "sentence" "value"
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.69.txt.46" "chi_Anae_3.69.txt" "hé regarde hé regardez hé regardez!
bah dans un quoi?
et regardez là c'est la galette des rois!
et ça c'est quoi?
on l'a déjà!
ah on l'a déjà vu!
et ça y a quoi?
et ça?
et voilà c'est le mariage!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.69.txt.132" "chi_Anae_3.69.txt" "j'arrive pas!
oh hisse oh hisse!
oh hisse!
des pailles des pailles oh!
j'appuie sur j'appuie sur les pailles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.17" "chi_Anae_3.83.txt" "il va à côté de son frère!
et ça c'est pour quoi c'est pour les cochons!
et le cheval!
les chevals!
y en a qu'un!
les chevaux!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.30" "chi_Anae_3.83.txt" "mais ils ont des portes quand même pour que les lapins." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.64" "chi_Anae_3.83.txt" "mais les crocodiles il nous ai y avait aussi des faux crocodiles!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.157" "chi_Anae_3.83.txt" "euh le seau derrière!
et y a d'autres pailles .
sur sur les autres pailles.
et encore une grande place." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.2" "chi_Anae_4.03.txt" "tu étais à mon anniversaire alors tu m'as vue.
alors les dinosaures.
quatre ans!
je je vais te lire les dinosaures." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.68" "chi_Anae_4.03.txt" "c'est pour.
et ça c'est des patates pour que les lapins ils mangent." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.75" "chi_Anae_4.03.txt" "ensuite je mets la paille dans .
c'est pour les cochons!
et yy et les carottes c'est pour les lapins." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.118" "chi_Anae_4.03.txt" "c'est pour les petits les petits lapins noirs!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.148" "chi_Anae_4.03.txt" "et des pommes de terre.
et les oiseaux et les oiseaux." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.205" "chi_Anae_4.03.txt" "en dessert des crêpes des crêpes au nutella et des crêpes au sucre." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.213" "chi_Anae_4.03.txt" "j'ai j'ai fait aller deux noirs et maintenant où sont ils les jaunes?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.284" "chi_Anae_4.03.txt" "des des moutons qui étaient avec sa maman et la maman riait pas et les enfants non plus." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.11" "chi_Anae_4.13.txt" "ils mangent des carottes les lapins." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.122" "chi_Anae_4.13.txt" "des lunettes les animaux ça a pas de lunettes." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.199" "chi_Anae_4.13.txt" "hum je sais qu'ils voient qu'ils voient rien où ils vont." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.272" "chi_Anae_4.13.txt" "c'est les animaux qui font des des bisous sur le nez." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.14.txt.159" "chi_Anae_5.14.txt" "toutes les photos maman xx.
toutes les photos yy." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.6.txt.51" "chi_Anae_5.6.txt" "et tous les bébés xx.
et tous les bébés xx.
euh c'est quelque chose d'autre." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.6.txt.137" "chi_Anae_5.6.txt" "on a.
oui des framboises et des fraises des bois." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.6.txt.245" "chi_Anae_5.6.txt" "euh les deux ils ont zéro ans." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.91.txt.1" "chi_Anae_5.91.txt" "c'est prêt.
des yakitoris.
des yakitoris.
du poulet.
des pieuvres.
et ça c'est xx." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.91.txt.2" "chi_Anae_5.91.txt" "d'accord ça c'est la maman ça c'est xx.
de quoi?
un deux trois trois petits chats." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.91.txt.166" "chi_Anae_5.91.txt" "sais pas.
y a des fraises des bois.
et des framboises." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.91.txt.182" "chi_Anae_5.91.txt" "ouh@i y en a deux qui jouent à saute moutons là des des coccinelles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.21.txt.303" "chi_Anaé_2.21.txt" "s@fs c'est Zoba@c et les bubbies@c.
maman peux regarder les bubbies@c.
maman on peut des bubbies@c." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.57.txt.186" "chi_Anaé_2.57.txt" "regarde ses bras ils sont pas yyy ses bras hein." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.97.txt.66" "chi_Anaé_2.97.txt" "ils sont tous les deux amoureux hein." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.24" "chi_Anaé_3.25.txt" "c' c'est un rond!
et des petits trucs qui est rentré dans le rond!
les petits trucs avec un petit truc tout au fond." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.35" "chi_Anaé_3.25.txt" "ah j'ai oublié les bras!
une main!
un deux cinq!
et l'autre bras.
des cheveux!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.41" "chi_Anaé_3.25.txt" "c'est d'éléphant!
tous les livres yy tous les livres." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.158" "chi_Anaé_3.25.txt" "non ils ils parlent de.
ils parlent de semblant eux." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.186" "chi_Anaé_3.25.txt" "je vais mettre ça sur le frigo!
des fraises des papillons et des fleurs!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.12" "chi_Anaé_3.4.txt" "les yeux c'est pour les yeux c'est des figues." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.74" "chi_Anaé_3.4.txt" "yyy des boules.
et aussi euh des guirlandes.
des lumières.
et et puis pas la renne." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.82" "chi_Anaé_3.4.txt" "des quoi.
sucres d'orge.
et ça se mange les sucres d orge.
ah oui après Noël on va les manger." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.155" "chi_Anaé_3.4.txt" "non ils aiment pas les cacas.
et lui il mange pas des zèbres." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.156" "chi_Anaé_3.4.txt" "ils mangent que des fleurs les loups." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.169" "chi_Anaé_3.4.txt" "au revoir les abeilles.
des insectes.
des insectes." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.298" "chi_Anaé_3.4.txt" "et là c'est les fesses de qui?
et là il a des fesses là.
et c'est mais c'est à qui ces fesses?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.47.txt.18" "chi_Anaé_3.47.txt" "hum un verre!
une boîte!
des disques plein.
et des crayons.
et des coloriages!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.47.txt.62" "chi_Anaé_3.47.txt" "euh c'est quoi maman?
des petits pois!
des pommes aussi!
plein couleurs!
et l'autre!
et l'autre comme ça!
oh je vais le chercher!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.11.txt.54" "chi_Antoine_2.11.txt" "les chaussures.
les chaussures.
les chaussures." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.26.txt.38" "chi_Antoine_2.26.txt" "encore moto!
les avions!
les avions!
là haut les avions!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.56.txt.46" "chi_Antoine_2.56.txt" "un deux trois partez!
oh elle ressort!
un deux trois partez!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.64.txt.108" "chi_Antoine_2.64.txt" "un deux trois quatre cinq.
et puis cinq!
puis cinq.
une grosse xx.
une yy!
une rouge." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.72.txt.23" "chi_Antoine_2.72.txt" "un deux trois partez!
un deux trois partez!
oh ah!
faut plier la moto." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.79.txt.18" "chi_Antoine_2.79.txt" "des prises de sang?
les bras.
sur les bras!
ah ah.
oui j'ai //.
non j'ai pas encore mal!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.79.txt.277" "chi_Antoine_2.79.txt" "sept dix huit dix neuf vingt." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_3.23.txt" "chi_Antoine_3.23.txt" "eux ils vont ils vont manger eux.
de la soupe." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_3.81.txt.135" "chi_Antoine_3.81.txt" "voilà les piles là elles sont toutes neuves." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_3.81.txt.231" "chi_Antoine_3.81.txt" "et puis les trois petits cochons ils sont ouais ouais on a gagné." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.02.txt.203" "chi_Antoine_4.02.txt" "vingt sept vingt huit vingt six." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.21.txt.8" "chi_Antoine_4.21.txt" "attention les petits pieds!
attention tes petits pieds!
attention Guillaume .
attention Guillaume!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.21.txt.116" "chi_Antoine_4.21.txt" "ah les voitures elles xxx toutes petites." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.46.txt.236" "chi_Antoine_4.46.txt" "yyy y en a beaucoup des étages là.
des garçons et des filles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.67.txt.174" "chi_Antoine_4.67.txt" "un deux trois quatre cinq six sept." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.89.txt.49" "chi_Antoine_4.89.txt" "le premier un deux trois quatre quatre cinq six un." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.2.txt.256" "chi_Antoine_5.2.txt" "tu peux les mettre en place les petits chevaux moi veux prendre les bleus." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.41.txt.2" "chi_Antoine_5.41.txt" "trois quoi?
mais y en a pas trois de petits chevaux." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.41.txt.84" "chi_Antoine_5.41.txt" "euh y a des gens qui aiment et y a des gens qui aiment pas." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.41.txt.175" "chi_Antoine_5.41.txt" "cent milliards de plus que que quatre vingt dix neuf." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.41.txt.457" "chi_Antoine_5.41.txt" "parce que si parce que quand ils ont euh hum vingt euh vingt sept." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.61.txt.9" "chi_Antoine_5.61.txt" "et ils sont tous les deux tombés voilà." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.61.txt.100" "chi_Antoine_5.61.txt" "ils ont pas le droit d'avoir des enfants les pompiers." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.61.txt.173" "chi_Antoine_5.61.txt" "bah est ce que les murs sont plus hauts que les fenêtres?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.96.txt.194" "chi_Antoine_5.96.txt" "je vise comme ça.
les petits cochons .
et je leur fonce dessus.
et les bombes c'est pratique." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.96.txt.283" "chi_Antoine_5.96.txt" "c'est pommes haricots verts carottes avec des oeufs." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_6.27.txt.278" "chi_Antoine_6.27.txt" "maintenant il faut faire mais ils ont espacé des trucs pour faire des fenêtres." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.14.txt.2" "chi_Julie_2.14.txt" "euh elles sont là.
des chiques.
des chiques." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.21.txt.48" "chi_Julie_2.21.txt" "ils nagent tous les deux euh jusqu au bout." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.21.txt.58" "chi_Julie_2.21.txt" "me laver me.
hum les hum les canards sont tombés." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.74.txt.66" "chi_Julie_2.74.txt" "parce que comme ça les gens ont ont non z@fs mets une barrière là." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.74.txt.171" "chi_Julie_2.74.txt" "c'est du vélo.
et ça c'est une grande piscine pour les enfants et pour les papas et les mamans." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.113" "chi_Julie_2.92.txt" "vous êtes prêts?
et à les petites marionnettes." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.117" "chi_Julie_2.92.txt" "parce que que ils ont dit les magiciens les princesses." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.336" "chi_Julie_2.92.txt" "oui mais ils font ils font des tâches hein en maternelle." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.17..1..txt.295" "chi_Julie_3.17-(1).txt" "oui et eux aussi eux ils vont avoir des bébés." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.17..1..txt.298" "chi_Julie_3.17-(1).txt" "oui ce sera rigolo parce que eux ils ils sont déjà des bébés mais //.
mais non." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.63.txt.177" "chi_Julie_3.63.txt" "quand j'entends des bruits bizarres ça me fait des xxx yyy des bisous." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.63.txt.275" "chi_Julie_3.63.txt" "là ils sort tous.
et les petits poulets." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.8" "chi_Julie_4.74.txt" "hé y en a qui sont là les petites souris.
et le lapin et les lapins hein?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.57" "chi_Julie_4.74.txt" "euh miau@o miaou@o.
euh oui.
et les le chat ben ils vont là.
et voilà.
et les lapins tu peux les mettre." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.73" "chi_Julie_4.74.txt" "alors tous les animaux vont là sauf les chevaux." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.210" "chi_Julie_4.74.txt" "et le bébé aussi.
et la grande soeur aussi.
et et là là ils ont tous les cheveux noirs." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.212" "chi_Julie_4.74.txt" "et comme ça quand ils ont besoin d'aller là ils prennent l'échelle et ils la mettent là." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.213" "chi_Julie_4.74.txt" "et quand ils ont besoin d'aller euh là ben ils la prennent et ils la mettent là." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.313" "chi_Julie_4.74.txt" "avec celui là.
oui alors euh eux parce que c'est eux ils avaient deux enfants." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.342" "chi_Julie_4.74.txt" "des des enfants.
et on va faire une grande des grandes familles hein maintenant." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.439" "chi_Julie_4.74.txt" "je sais bien.
et les médicaments.
et puis les pastilles.
et au ventre et aux pieds." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.512" "chi_Julie_4.74.txt" "oui mais sauf les cochons parce que les cochons ils restent tout le temps dans leur enclos." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.187" "chi_Julie_5.3.txt" "ils ont tous les mêmes pattes!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.247" "chi_Julie_5.3.txt" "mais c'est vrai y a tous les euh les petits accessoires." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.290" "chi_Julie_5.3.txt" "les cartes des animaux puis les cartes de Disney." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.291" "chi_Julie_5.3.txt" "non on a les livres des premiers mais je sais pas où ils sont." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.44" "chi_Julie_5.85.txt" "je veux tous les accessoires mais pas les accessoires cassés." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.110" "chi_Julie_5.85.txt" "si tu trouves des petites robes courtes tu peux me les donner." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.02.txt.46" "chi_Léonard_2.02.txt" "on a fini.
les bulles.
les bulles.
encore les bulles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.07.txt.22" "chi_Léonard_2.07.txt" "les jambes maman les jambes les jambes maman." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.07.txt.156" "chi_Léonard_2.07.txt" "les pierres où elles est?
fait dodo les pierres." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.15.txt.134" "chi_Léonard_2.15.txt" "où je veux.
des bulles.
des bulles.
des bulles.
pas beau Marjolaine." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.52.txt.14" "chi_Léonard_2.52.txt" "veux garder les xx.
veux garder les xx.
i i.
y a des enfants." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.65.txt.79" "chi_Léonard_2.65.txt" "je me souviens c'était un zèbre!
dans le tonneau y a des choses à manger.
des pâtes.
des smarties." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.0.txt.3" "chi_Léonard_3.0.txt" "je vais pas lui faire les yeux parce que c'est des monstres qui sont qui qui brûlent!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_3.23.txt.235" "chi_Léonard_3.23.txt" "ouais j'efface les trucs et les trucs et les trucs." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.08.txt.154" "chi_Madeleine_2.08.txt" "c'est comme ça.
oh on bouge les cartes?
on bouge les cartes!
comme ça.
et les cartes de maman." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.18.txt.100" "chi_Madeleine_2.18.txt" "les poissons ils sont tous différents?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.37.txt.35" "chi_Madeleine_2.37.txt" "yyy faut d'abord mettre des sandales des chaussettes et mettre les sandalescomme ça." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.6.txt.363" "chi_Madeleine_2.6.txt" "les elles sont tombées les feuilles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.384" "chi_Madeleine_2.79.txt" "mais tu as des grandes mains et moi j'ai des petites mains." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.302" "chi_Madeleine_2.97.txt" "tu vois plus mes mains là?
tu les vois par le les petits trous." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.77" "chi_Madeleine_3.07.txt" "et on alors que les nuages sont bleus et alors que c'estgris!
ouh la@fs du yyy yyy on a oublié mes lunettes!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.07.txt.137" "chi_Madeleine_3.07.txt" "mais ils s'arrêtent en courant parce que sinon ils vont seblesser les éléphants." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.25.txt.204" "chi_Madeleine_3.25.txt" "mais moi il faut me porter!
sont les hum sont les miens parce que ça c'est un coffre!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.52.txt.115" "chi_Madeleine_3.52.txt" "on on les tue!
carrément on les tue et après ils ils sont vivants!
et du coup." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.52.txt.120" "chi_Madeleine_3.52.txt" "et ils sont morts!
on on les met dans une prison!
pour garder les chiens." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.52.txt.146" "chi_Madeleine_3.52.txt" "y a pas un garçon pas deux garçons pas trois garçons pas quatre garçons." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.82.txt.226" "chi_Madeleine_3.82.txt" "c'est quoi les yy ils sont où les aimants?" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.15.txt.63" "chi_Madeleine_4.15.txt" "bah oui!
parce que vous faisiez puisque vous étiez mes enfants!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.15.txt.256" "chi_Madeleine_4.15.txt" "quand je y aura dix heures neuf heures dix heures." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.15.txt.257" "chi_Madeleine_4.15.txt" "dix heures neuf heures dix heures." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.15.txt.456" "chi_Madeleine_4.15.txt" "si y a un de ses enfants ou quelqu'un ou un des enfants qui sont pas du tout gentils." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.81" "chi_Madeleine_4.59.txt" "parce que mes pieds sont nus hop!
vu que j'ai pas de collants hein." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.296" "chi_Madeleine_4.59.txt" "mais attends il faut que il qui étaient capables de prendre des assiettes fragiles." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.297" "chi_Madeleine_4.59.txt" "et euh y en avait trois qui n'étaient pas capables parce qu'ils étaient tout petits." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.346" "chi_Madeleine_4.59.txt" "on va dire qu'on a des couverts imaginaires je mets les petites choses euh." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.84.txt.53" "chi_Madeleine_4.84.txt" "un deux trois quatre cinq six sept." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.84.txt.86" "chi_Madeleine_4.84.txt" "et c'est Les Noces de Cana.
et.
en fait c'est personne c'est nous qui c'est maman et moi qui les ont achetées." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.09.txt.104" "chi_Madeleine_5.09.txt" "le t@l?
vous fermez les yeux et vous allez voir." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.58" "chi_Madeleine_5.43.txt" "vous faisez la collection des chenilles vertes vous." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.62" "chi_Madeleine_5.43.txt" "quand ils sont tout rentrés c'est qu'ils sont couchés." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.110" "chi_Madeleine_5.43.txt" "ben les blancs ils sont pas tous sortis." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.307" "chi_Madeleine_5.87.txt" "un bras avec une manche un bras avec une manche et euh tout le temps avec des espèces de petites bretelles là ici.
et en plus il faudrait des trous ici." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.546" "chi_Madeleine_5.87.txt" "oui et elle aussi elle a deux ans parce qu'elles sont elles ont la même taille." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.79" "chi_Madeleine_6.45.txt" "le problème avec les supermag c'est quand ils sont en groupe et ben en fait après tu arrives plus à les décoller." 6
