voilà	FNO	voilà
appelaient	VER:impf	appeler
tous	PRO:ind	tout
pareils	ADJ	pareil
.	NAM	<unknown>
euh	INT	euh
ben	INT	ben
oui	FNO	oui
ben	INT	ben
oui	FNO	oui
ben	INT	ben
donc	ADV	donc
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
des	DET:ind	un
petits	ADJ	petit
noms	NOM	nom
hein	INT	hein
.	NAM	<unknown>
d'	PRP	un
accord	NOM	accord
.	NAM	<unknown>
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
normalement	ADV	normalement
pas	ADV	pas
aux	PRP:det	au
objets	NOM	objet
non	FNO	non
pas	ADV	pas
aux	PRP:det	au
objets	NOM	objet
sauf	PRP	sauf
à	PRP	à
certains	PRO:ind	certains
quand	KON	quand
même	ADV	même
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
plus	ADV	plus
petits	ADJ	petit
oui	FNO	oui
qui	PRO:rel	qui
m'	PRO:clo	me
ont	AUX:pres	avoir
dit	VER:pper	dire
qui	PRO:rel	qui
donnaient	VER:impf	donner
un	DET:ind	un
nom	NOM	nom
hum	FNO	hum
à	PRP	à
leurs	DET:pos	leur
doudous	NOM	doudou
ah	INT	ah
oui	FNO	oui
xxx	NOM	<unknown>
xxx	NOM	<unknown>
j'	PRO:cls	je
ai	VER:pres	avoir
je	PRO:cls	je
fais	VER:pres	faire
la	DET:def	le
collection	NOM	collection
des	PRP:det	du
doudous	NOM	doudou
j'	PRO:cls	je
en	PRO:clo	en
ai	VER:pres	avoir
plein	ADV	plein
dans	PRP	dans
ma	DET:pos	mon
chambre	NOM	chambre
moi	PRO:ton	moi
aussi	ADV	aussi
moi	PRO:ton	moi
aussi	ADV	aussi
j'	PRO:cls	je
ai	VER:pres	avoir
alors	ADV	alors
même	ADV	même
un	DET:ind	un
panda	NOM	panda
doudou	NOM	doudou
moi	PRO:ton	moi
ma	DET:pos	mon
mamie	NOM	mamie
une	DET:ind	un
fois	NOM	fois
comme	KON	comme
j'	PRO:cls	je
ai	VER:pres	avoir
un	DET:ind	un
doudou	NOM	doudou
chez	PRP	chez
ma	DET:pos	mon
mamie	NOM	mamie
euh	INT	euh
un	DET:ind	un
panda	NOM	panda
elle	PRO:cls	elle
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
qu'	KON	que
elle	PRO:cls	elle
allait	VER:impf	aller
me	PRO:clo	me
ramener	VER:infi	ramener
un	DET:ind	un
panda	NOM	panda
et	KON	et
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
cru	VER:pper	croire
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
vrai	ADJ	vrai
un	DET:ind	un
vrai	ADJ	vrai
?	NOM:sig	<unknown>
ouais	FNO	ouais
.	NAM	<unknown>
ça	PRO:ton	ça
ça	PRO:cls	ça
doit	VER:pres	devoir
être	VER:infi	être
dur	ADJ	dur
à	PRP	à
nourrir	VER:infi	nourrir
un	DET:ind	un
panda	NOM	panda
/faudraitfaudra/	MLT	<unknown>
aller	VER:infi	aller
tous	DET:pre	tout
les	DET:def	le
jours	NOM	jour
en	PRP	en
Chine	NOM	chine
chercher	VER:infi	chercher
des	DET:ind	un
bambous	NOM	bambou
des	PRP:det	du
bam-	NOM	<unknown>
oui	FNO	oui
/desles/	MLT	<unknown>
bambous	NOM	bambou
donc	ADV	donc
tu	PRO:cls	tu
lui	PRO:clo	lui
a	AUX:pres	avoir
donné	VER:pper	donner
un	DET:ind	un
petit	ADJ	petit
nom	NOM	nom
.	NAM	<unknown>
ouais	FNO	ouais
comme	KON	comme
comme	KON	comme
quand	KON	quand
j'	PRO:cls	je
étais	VER:impf	être
un	DET:ind	un
comme	KON	comme
quand	KON	quand
j'	PRO:cls	je
a-	TRC	a-
j'	PRO:cls	je
étais	VER:impf	être
tout	ADV	tout
petit	ADJ	petit
quand	KON	quand
j'	PRO:cls	je
étais	VER:impf	être
à	PRP	à
Paris	NAM	Paris
j'	PRO:cls	je
avais	VER:impf	avoir
quatre	NUM	@card@
ans	NOM	an
mais	KON	mais
moins	ADV	moins
en-dessus	NOM	<unknown>
trois	NUM	@card@
ans	NOM	an
à	PRP	à
peu	NOM	peu
près	ADV	près
et	KON	et
ben	INT	ben
j'	PRO:cls	je
étais	VER:impf	être
à	PRP	à
Paris	NAM	Paris
j'	PRO:cls	je
étais	VER:impf	être
avec	PRP	avec
mon	DET:pos	mon
doudou	NOM	doudou
Ernest	NAM	<unknown>
hum	FNO	hum
hum	FNO	hum
et	KON	et
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
perdu	VER:pper	perdre
là	ADV	là
là-haut	ADV	là-haut
quand	KON	quand
j'	PRO:cls	je
avais	VER:impf	avoir
quatre	NUM	@card@
ans	NOM	an
moi	PRO:ton	moi
je	PRO:cls	je
perds	VER:pres	perdre
jamais	ADV	jamais
mes	DET:pos	mon
doudous	NOM	doudou
à	PRP	à
part	NOM	part
parfois	ADV	parfois
la	DET:def	le
nuit	NOM	nuit
parce	TRC	parce
que	KON	que
je	PRO:cls	je
joue	VER:pres	jouer
avec	PRP	avec
d'	DET:ind	un
accord	NOM	accord
oui	FNO	oui
donc	ADV	donc
on	PRO:cls	on
donne	VER:pres	donner
aussi	ADV	aussi
des	DET:ind	un
noms	NOM	nom
aux	PRP:det	au
doudous	NOM	doudou
.	NAM	<unknown>
hum	FNO	hum
ouais	FNO	ouais
moi	PRO:ton	moi
moi	PRO:ton	moi
j'	PRO:cls	je
en	PRO:clo	en
ai	VER:pres	avoir
un	DET:ind	un
qui	PRO:rel	qui
s'	PRO:clo	se
appelle	VER:pres	appeler
Cro-Croque	NAM	<unknown>
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
voilà	FNO	voilà
on	PRO:cls	on
a	AUX:pres	avoir
découvert	VER:pper	découvrir
qu'	KON	que
on	PRO:cls	on
donnait	VER:impf	donner
des	DET:ind	un
noms	NOM	nom
aux	PRP:det	au
aux	PRP:det	au
aux	PRP:det	au
bébés	NOM	bébé
aux	PRP:det	au
animaux	NOM	animal
avec	PRP	avec
qui	PRO:rel	qui
on	PRO:cls	on
vivait	VER:impf	vivre
hum	FNO	hum
xxx	NOM	<unknown>
et	KON	et
puis	KON	puis
quelques	DET:ind	quelque
fois	NOM	fois
aux	PRP:det	au
doudous	NOM	doudou
aux	PRP:det	au
doudous	NOM	doudou
doudous	NOM	doudou
ouais	FNO	ouais
parce	TRC	parce
que	KON	que
euh	INT	euh
ben	INT	ben
-ce	PRO:dem	ce
est	VER:pres	être
e-	TRC	e-
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
on	PRO:cls	on
considère	VER:pres	considérer
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
un	DET:ind	un
peu	NOM	peu
vivants	ADJ	vivant
.	NAM	<unknown>
ben	INT	ben
non	FNO	non
ils	PRO:cls	il
font	VER:pres	faire
sont	VER:pres	être
pas	ADV	pas
vivants	ADJ	vivant
alors	ADV	alors
pourquoi	PRO:int	pourquoi
on	PRO:cls	on
leur	PRO:clo	lui
donne	VER:pres	donner
des	DET:ind	un
noms	NOM	nom
.	NAM	<unknown>
ben	INT	ben
euh	INT	euh
parce	TRC	parce
que	KON	que
ben	INT	ben
xxx	NOM	<unknown>
euh	INT	euh
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
dur	ADJ	dur
à	PRP	à
expliquer	VER:infi	expliquer
par	PRP	par
contre	ADV	contre
ah	INT	ah
ben	INT	ben
j'	PRO:cls	je
attends	VER:pres	attendre
votre	DET:pos	votre
explication	NOM	explication
eh	INT	eh
ben	INT	ben
xxx	NOM	<unknown>
pourquoi	PRO:int	pourquoi
on	PRO:cls	on
leur	PRO:clo	lui
donne	VER:pres	donner
des	DET:ind	un
noms	NOM	nom
alors	ADV	alors
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
pas	ADV	pas
vivants	ADJ	vivant
.	NAM	<unknown>
ben	INT	ben
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
hum	FNO	hum
s'	PRO:clo	se
amuse	VER:pres	amuser
avec	PRP	avec
euh	INT	euh
on	PRO:cls	on
joue	VER:pres	jouer
avec	PRP	avec
xxx	NOM	<unknown>
on	PRO:cls	on
leur	PRO:clo	lui
parle	VER:pres	parler
parfois	ADV	parfois
de	PRP	de
nos	DET:pos	notre
secrets	ADJ	secret
xxx	NOM	<unknown>
eh	INT	eh
ben	INT	ben
voilà	FNO	voilà
comme	KON	comme
si	KON	si
tu	PRO:cls	tu
leur	PRO:clo	lui
parles	VER:pres	parler
euh	INT	euh
xxx	NOM	<unknown>
xxx	NOM	<unknown>
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
tu	PRO:cls	tu
parles	VER:pres	parler
à	PRP	à
ta	DET:pos	ton
chaussure	NOM	chaussure
toi	PRO:ton	toi
.	NAM	<unknown>
la	DET:def	le
chaussure	NOM	chaussure
ben	INT	ben
non	FNO	non
oh	INT	oh
ben	INT	ben
oh	INT	oh
non	FNO	non
alors	ADV	alors
que	KON	que
justement	ADV	justement
xxx	NOM	<unknown>
chaussures	NOM	chaussure
xxx	NOM	<unknown>
tu	PRO:cls	tu
leur	PRO:clo	lui
parles	VER:pres	parler
.	NAM	<unknown>
ben	INT	ben
ben	INT	ben
doudou	NOM	doudou
ben	INT	ben
un	DET:ind	un
doudou	NOM	doudou
pour	PRP	pour
les	DET:def	le
petits	ADJ	petit
ça	PRO:cls	ça
aide	VER:pres	aider
à	PRP	à
dormir	VER:infi	dormir
et	KON	et
tout	PRO:ind	tout
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
une	DET:ind	un
collection	NOM	collection
de	PRP	de
doudous	NOM	doudou
si	KON	si
on	PRO:cls	on
leur	PRO:clo	lui
parle	VER:pres	parler
hum	FNO	hum
on	PRO:cls	on
a	VER:pres	avoir
presque	ADV	presque
l'	DET:def	le
impression	NOM	impression
que	KON	que
hum	FNO	hum
ce	PRO:cls	ce
sont	VER:pres	être
presque	ADV	presque
des	DET:ind	un
et	KON	et
sinon	ADV	sinon
on	PRO:cls	on
peut	VER:pres	pouvoir
parler	VER:infi	parler
euh	INT	euh
comme	KON	comme
ça	PRO:ton	ça
à	PRP	à
personne	PRO:ind	personne
on	PRO:cls	on
peut	VER:pres	pouvoir
parler	VER:infi	parler
euh	INT	euh
tout	ADV	tout
seul	ADJ	seul
dans	PRP	dans
s-	TRC	s-
dans	PRP	dans
sa	DET:pos	son
tête	NOM	tête
ouais	FNO	ouais
même	ADV	même
à	PRP	à
voix	NOM	voix
haute	ADJ	haut
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
qui	PRO:rel	qui
parlent	VER:pres	parler
oui	FNO	oui
à	PRP	à
voix	NOM	voix
haute	ADJ	haut
xxx	NOM	<unknown>
xxx	NOM	<unknown>
parce	TRC	parce
qu'	KON	que
avant	ADV	avant
il	PRO:clsi	il
était	VER:impf	être
xxx	NOM	<unknown>
ouais	FNO	ouais
intact	ADJ	intact
et	KON	et
maintenant	ADV	maintenant
il	PRO:cls	il
est	AUX:pres	être
tout	PRO:ind	tout
cassé	VER:pper	casser
d'	PRP	un
accord	NOM	accord
hum	FNO	hum
oh	INT	oh
ça	PRO:cls	ça
m-	TRC	m-
oh	INT	oh
ça	PRO:cls	ça
me	PRO:clo	me
rappelle	VER:pres	rappeler
aussi	ADV	aussi
mon	DET:pos	mon
doudou	NOM	doudou
ah	INT	ah
ça	PRO:cls	ça
me	PRO:clo	me
rappelle	VER:pres	rappeler
aussi	ADV	aussi
une	DET:ind	un
petite	ADJ	petit
tortue	NOM	tortue
porte-clés	ADJ	<unknown>
que	KON	que
j'	PRO:cls	je
avais	AUX:impf	avoir
fait	VER:pper	faire
tombé	VER:pper	tomber
dans	PRP	dans
la	DET:def	le
cuvette	NOM	cuvette
des	PRP:det	du
toilettes	NOM	toilette
xxx	NOM	<unknown>
d'	PRP	un
accord	NOM	accord
allez	INT	allez
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
hein	INT	hein
.	NAM	<unknown>
xxx	NOM	<unknown>
xxx	NOM	<unknown>
pipi	NOM	pipi
oh	INT	oh
xxx	NOM	<unknown>
xxx	NOM	<unknown>
on	PRO:cls	on
va	VER:pres	aller
pas	ADV	pas
parler	VER:infi	parler
de	PRP	de
ça	PRO:ton	ça
bon	INT	bon
alors	ADV	alors
pour	PRP	pour
revenir	VER:infi	revenir
à	PRP	à
ce	PRO:dem	ce
que	PRO:rel	que
dit	VER:pres	dire
Elfie	NAM	<unknown>
Elfie	NAM	<unknown>
elle	PRO:cls	elle
dit	VER:pres	dire
que	KON	que
bien	ADV	bien
sûr	ADJ	sûr
qu'	KON	que
elle	PRO:cls	elle
existe	VER:pres	exister
puisque	KON	puisque
elle	PRO:cls	elle
pense	VER:pres	penser
ben	INT	ben
oui	FNO	oui
hein	INT	hein
?	NAM	<unknown>
alors	ADV	alors
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
donc	ADV	donc
on	PRO:cls	on
a	AUX:pres	avoir
dit	VER:pper	dire
mais	KON	mais
faut	VER:pres	falloir
qu'	KON	que
elle	PRO:cls	elle
parle	VER:pres	parler
aussi	ADV	aussi
ben	INT	ben
oui	FNO	oui
mais	KON	mais
xxx	NOM	<unknown>
alors	ADV	alors
que	KON	que
les	DET:def	le
robots	NOM	robot
ils	PRO:cls	il
savent	VER:pres	savoir
pas	ADV	pas
penser	VER:infi	penser
à	PRP	à
part	NOM	part
euh	INT	euh
et	KON	et
ils	PRO:cls	il
non	FNO	non
ouais	FNO	ouais
sont	VER:pres	être
vivants	ADJ	vivant
quand	KON	quand
même	ADV	même
qui	PRO:rel	qui
.	VER:impf	<unknown>
les	DET:def	le
robots	NOM	robot
ils	PRO:cls	il
sont	VER:pres	être
vivants	ADJ	vivant
les	DET:def	le
robots	NOM	robot
.	NAM	<unknown>
xxx	NOM	<unknown>
ben	INT	ben
ben	INT	ben
non	FNO	non
ben	INT	ben
non	FNO	non
ils	PRO:cls	il
sont	VER:pres	être
pas	ADV	pas
vivants	ADJ	vivant
mais	KON	mais
ils	PRO:cls	il
ont	VER:pres	avoir
pas	ADV	pas
vraiment	ADV	vraiment
de	PRP	de
coeur	NOM	coeur
de	PRP	de
xxx	NOM	<unknown>
non	FNO	non
ils	PRO:cls	il
marchent	VER:pres	marcher
avec	PRP	avec
la	DET:def	le
mécanique	NOM	mécanique
ils	PRO:cls	il
peuvent	VER:pres	pouvoir
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
xxx	NOM	<unknown>
non	FNO	non
alors	ADV	alors
c'	PRO:cls	ce
est	VER:pres	être
vivant	ADJ	vivant
ça	PRO:ton	ça
pour	PRP	pour
vous	PRO:clo	vous
.	VER:ppre	<unknown>
non	FNO	non
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
vivant	ADJ	vivant
et	KON	et
mais	KON	mais
ils	PRO:cls	il
peuvent	VER:pres	pouvoir
non	ADV	non
pour	PRP	pour
moi	PRO:ton	moi
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
vivant	ADJ	vivant
juste	ADV	juste
bouger	VER:infi	bouger
c'	PRO:cls	ce
est	VER:pres	être
juste	ADV	juste
ça	PRO:ton	ça
qu'	KON	que
ils	PRO:cls	il
peuvent	VER:pres	pouvoir
faire	VER:infi	faire
xxx	NOM	<unknown>
ben	INT	ben
comme	KON	comme
les	DET:def	le
xxx	NOM	<unknown>
ben	INT	ben
oui	FNO	oui
on	PRO:cls	on
l'	PRO:clo	le
a	AUX:pres	avoir
fait	VER:pper	faire
des	DET:ind	un
xxx	NOM	<unknown>
ben	INT	ben
oui	FNO	oui
particulières	ADJ	particulier
pour	PRP	pour
qu'	KON	que
ils	PRO:cls	il
bougent	VER:pres	bouger
ouais	FNO	ouais
exactement	ADV	exactement
en	PRP	en
parlant	VER:ppre	parler
de	PRP	de
ça	PRO:ton	ça
j'	PRO:cls	je
ai	VER:pres	avoir
un	DET:ind	un
livre	NOM	livre
sur	PRP	sur
les	DET:def	le
robots	NOM	robot
oui	FNO	oui
alors	ADV	alors
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
tout	DET:pre	tout
ce	PRO:dem	ce
qui	PRO:rel	qui
est	VER:pres	être
vivant	VER:ppre	vivre
pense	VER:pres	penser
.	ADJ	<unknown>
xxx	NOM	<unknown>
ben	INT	ben
euh	INT	euh
euh	INT	euh
vous	PRO:cls	vous
m'	PRO:clo	me
avez	AUX:pres	avoir
dit	VER:pper	dire
non	FNO	non
pour	PRP	pour
les	DET:def	le
animaux	NOM	animal
ou	KON	ou
oui	FNO	oui
avec	PRP	avec
leur	DET:pos	leur
langage	NOM	langage
hum	FNO	hum
mais	KON	mais
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
choses	NOM	chose
qui	PRO:rel	qui
sont	VER:pres	être
vivantes	ADJ	vivant
sur	PRP	sur
la	DET:def	le
Terre	NAM	terre
.	NAM	<unknown>
d'	DET:ind	un
autres	ADJ	autre
choses	NOM	chose
à	PRP	à
part	NOM	part
les	DET:def	le
animaux	NOM	animal
et	KON	et
les	DET:def	le
hommes	NOM	homme
.	NAM	<unknown>
ben	INT	ben
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
les	DET:def	le
arbres	NOM	arbre
et	KON	et
elles	PRO:cls	elle
vivent	VER:pres	vivre
les	DET:def	le
arbres	NOM	arbre
hum	FNO	hum
ouais	FNO	ouais
et	KON	et
les	DET:def	le
fleurs	NOM	fleur
les	DET:def	le
branches	NOM	branche
parce	TRC	parce
qu'	KON	que
ils	PRO:cls	il
pensent	VER:pres	penser
pas	ADV	pas
ils	PRO:cls	il
pensent	VER:pres	penser
pas	ADV	pas
les	DET:def	le
arbres	NOM	arbre
.	NAM	<unknown>
xxx	NOM	<unknown>
ben	INT	ben
non	FNO	non
euh	INT	euh
ils	PRO:cls	il
eux	PRO:ton	eux
ils	PRO:cls	il
parce	TRC	parce
que	KON	que
ils	PRO:cls	il
ils	PRO:cls	il
parlent	VER:pres	parler
jamais	ADV	jamais
alors	ADV	alors
que	KON	que
les	DET:def	le
animaux	NOM	animal
Elfie	NAM	<unknown>
non	FNO	non
plus	ADV	plus
ils	PRO:cls	il
font	VER:pres	faire
ils	PRO:cls	il
font	VER:pres	faire
ils	PRO:cls	il
font	VER:pres	faire
du	DET:par	du
bruit	NOM	bruit
ils	PRO:cls	il
font	VER:pres	faire
.	VER:infi	<unknown>
les	DET:def	le
animaux	NOM	animal
ils	PRO:cls	il
font	VER:pres	faire
des	DET:ind	un
bruits	NOM	bruit
quand	KON	quand
même	ADV	même
donc	ADV	donc
les	DET:def	le
arbres	NOM	arbre
c'	PRO:cls	ce
est	VER:pres	être
quand	KON	quand
même	ADV	même
pas	ADV	pas
pareil	ADJ	pareil
que	KON	que
les	DET:def	le
animaux	NOM	animal
et	KON	et
les	DET:def	le
hommes	NOM	homme
.	NAM	<unknown>
non	FNO	non
non	FNO	non
non	FNO	non
vous	PRO:cls	vous
pensez	VER:pres	penser
que	KON	que
les	DET:def	le
arbres	NOM	arbre
ils	PRO:cls	il
pensent	VER:pres	penser
pas	ADV	pas
.	ADJ	<unknown>
ben	INT	ben
non	FNO	non
ben	INT	ben
non	FNO	non
ben	INT	ben
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
ça	PRO:ton	ça
encore	ADV	encore
faudrait	VER:cond	falloir
qu'	KON	que
on	PRO:cls	on
soit	VER:subp	être
xxx	NOM	<unknown>
dans	PRP	dans
le	DET:def	le
futur	NOM	futur
pour	PRP	pour
le	PRO:clo	le
découvrir	VER:infi	découvrir
ça	PRO:cls	ça
parce	TRC	parce
que	KON	que
Elfie	NAM	<unknown>
elle	PRO:cls	elle
peut	VER:pres	pouvoir
parler	VER:infi	parler
quand	KON	quand
même	ADV	même
elle	PRO:cls	elle
a	VER:pres	avoir
une	DET:ind	un
bouche	NOM	bouche
ben	INT	ben
oui	FNO	oui
alors	ADV	alors
que	KON	que
les	DET:def	le
arbres	NOM	arbre
par	PRP	par
exemple	NOM	exemple
oui	FNO	oui
ils	PRO:cls	il
en	PRO:clo	en
ont	VER:pres	avoir
pas	ADV	pas
xxx	NOM	<unknown>
et	KON	et
en	PRP	en
plus	ADV	plus
dans	PRP	dans
la	DET:def	le
dernière	ADJ	dernier
dans	PRP	dans
la	DET:def	le
dernière	ADJ	dernier
feuille	NOM	feuille
et	KON	et
elle	PRO:cls	elle
parlait	VER:impf	parler
alors	ADV	alors
bien	ADV	bien
sûr	ADJ	sûr
donc	ADV	donc
les	DET:def	le
arbres	NOM	arbre
effectivement	ADV	effectivement
ils	PRO:cls	il
vivent	VER:pres	vivre
peut-être	ADV	peut-être
oui	FNO	oui
ils	PRO:cls	il
vivent	VER:pres	vivre
xxx	NOM	<unknown>
ils	PRO:cls	il
ne	ADV	ne
pensent	VER:pres	penser
pas	ADV	pas
oui	FNO	oui
ils	PRO:cls	il
vivent	VER:pres	vivre
ils	PRO:cls	il
se	PRO:clo	se
nourrissent	VER:pres	nourrir
ils	PRO:cls	il
boivent	VER:pres	boire
avec	PRP	avec
l'	DET:def	le
eau	NOM	eau
ouais	FNO	ouais
ils	PRO:cls	il
se	PRO:clo	se
nourrissent	VER:pres	nourrir
euh	INT	euh
et	KON	et
en	PRP	en
plus	ADV	plus
c'	PRO:cls	ce
est	VER:pres	être
grâce	ADV	grâce
aux	PRP:det	au
arbres	NOM	arbre
qu'	KON	que
on	PRO:cls	on
puisse	VER:subp	pouvoir
respirer	VER:infi	respirer
ouais	FNO	ouais
oui	FNO	oui
/ilset	MLT	<unknown>
ça/	MLT	<unknown>
/apportentapporte/	MLT	<unknown>
xxx	NOM	<unknown>
de	PRP	de
l'	DET:def	le
oxygène	NOM	oxygène
après	ADV	après
ça	PRO:cls	ça
arrive	VER:pres	arriver
dans	PRP	dans
les	DET:def	le
feuilles	NOM	feuille
et	KON	et
après	ADV	après
ben	INT	ben
ils	PRO:cls	il
transforment	VER:pres	transformer
l'	DET:def	le
eau	NOM	eau
en	PRP	en
air	NOM	air
et	KON	et
ils	PRO:cls	il
la	PRO:clo	le
relâchent	VER:pres	relâcher
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
ça	PRO:ton	ça
ils	PRO:cls	il
ouais	FNO	ouais
ils	PRO:cls	il
ils	PRO:cls	il
avalent	VER:pres	avaler
le	DET:def	le
dioxyde	NOM	<unknown>
de	PRP	de
carbone	NOM	carbone
et	KON	et
ils	PRO:cls	il
la	PRO:clo	le
recrache	VER:pres	recracher
en	PRP	en
air	NOM	air
en	PRP	en
oxygène	NOM	oxygène
oui	FNO	oui
en	PRP	en
oxygène	NOM	oxygène
exactement	ADV	exactement
xxx	NOM	<unknown>
oui	FNO	oui
et	KON	et
alors	ADV	alors
elle	PRO:cls	elle
parle	VER:pres	parler
elle	PRO:cls	elle
dit	VER:pres	dire
aussi	ADV	aussi
que	KON	que
elle	PRO:cls	elle
pense	VER:pres	penser
même	ADV	même
quand	KON	quand
elle	PRO:cls	elle
dort	VER:pres	dormir
Elfie	NOM	<unknown>
ben	INT	ben
oui	FNO	oui
ben	INT	ben
oui	FNO	oui
comme	KON	comme
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
on	PRO:cls	on
fait	VER:pres	faire
voilà	FNO	voilà
de	PRP	de
rêves	NOM	rêve
quand	KON	quand
hum	FNO	hum
on	PRO:cls	on
fait	VER:pres	faire
des	DET:ind	un
rêves	NOM	rêve
on	PRO:cls	on
parle	VER:pres	parler
on	PRO:cls	on
parle	VER:pres	parler
on	PRO:cls	on
fait	VER:pres	faire
des	DET:ind	un
rêves	NOM	rêve
euh	INT	euh
moi	PRO:ton	moi
je	PRO:cls	je
fais	VER:pres	faire
vraiment	ADV	vraiment
des	DET:ind	un
rêves	NOM	rêve
bizarres	ADJ	bizarre
des	PRP:det	du
fois	NOM	fois
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
et	KON	et
toi	PRO:ton	toi
.	NAM	<unknown>
et	KON	et
moi	PRO:ton	moi
aussi	ADV	aussi
une	DET:ind	un
fois	NOM	fois
j'	PRO:cls	je
ai	AUX:pres	avoir
rêvé	VER:pper	rêver
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
de	PRP	de
la	DET:def	le
natation	NOM	natation
et	KON	et
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
sur	PRP	sur
un	DET:ind	un
ressort	NOM	ressort
et	KON	et
que	KON	que
je	PRO:cls	je
sautais	VER:impf	sauter
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
et	KON	et
quand	KON	quand
vous	PRO:cls	vous
rêvez	VER:pres	rêver
j'	PRO:cls	je
aimerais	VER:cond	aimer
pas	ADV	pas
hum	FNO	hum
vous	PRO:cls	vous
avez	VER:pres	avoir
l'	DET:def	le
impression	NOM	impression
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
ou	KON	ou
que	KON	que
vous	PRO:cls	vous
vous	PRO:clo	vous
sentez	VER:pres	sentir
ouais	FNO	ouais
ouais	FNO	ouais
que	KON	que
vous	PRO:cls	vous
êtes	VER:pres	être
dans	PRP	dans
un	DET:ind	un
rêve	NOM	rêve
.	NAM	<unknown>
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
euh	INT	euh
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
l'	DET:def	le
impression	NOM	impression
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
parce	TRC	parce
que	KON	que
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
quand	KON	quand
je	PRO:cls	je
m'	PRO:clo	me
endors	VER:pres	se endormir
moi	PRO:ton	moi
des	DET:ind	un
fois	NOM	fois
xxx	NOM	<unknown>
on	PRO:cls	on
dirait	VER:cond	dire
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
enfin	ADV	enfin
xxx	NOM	<unknown>
xxx	NOM	<unknown>
ben	INT	ben
oui	FNO	oui
xxx	NOM	<unknown>
une	DET:ind	un
sorte	NOM	sorte
de	PRP	de
message	NOM	message
codé	VER:pper	coder
comme	KON	comme
ça	PRO:ton	ça
dans	PRP	dans
la	DET:def	le
tête	NOM	tête
ben	INT	ben
moi	PRO:ton	moi
oui	FNO	oui
ben	INT	ben
moi	PRO:ton	moi
je	PRO:cls	je
et	KON	et
ben	INT	ben
ben	INT	ben
moi	PRO:ton	moi
des	DET:ind	un
fois	NOM	fois
xxx	NOM	<unknown>
ça	PRO:cls	ça
p-	TRC	p-
moi	PRO:ton	moi
des	DET:ind	un
fois	NOM	fois
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
en	PRP	en
fonction	NOM	fonction
de	PRP	de
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
voit	VER:pres	voir
dans	PRP	dans
la	DET:def	le
