oh	INT	oh
.	NAM	<unknown>
ils	PRO:cls	il
vont	VER:pres	aller
être	VER:infi	être
riches	ADJ	riche
.	NAM	<unknown>
non	FNO	non
non	FNO	non
tu	PRO:cls	tu
es	VER:pres	être
sûre	ADJ	sûr
.	NAM	<unknown>
ils	PRO:cls	il
auront	VER:futu	avoir
pas	ADV	pas
d-	TRC	d-
pas	ADV	pas
de	PRP	de
pièces	NOM	pièce
pas	ADV	pas
de	PRP	de
trésor	NOM	trésor
rien	PRO:ind	rien
du	PRP:det	du
tout	ADV	tout
.	VER:simp	<unknown>
si	KON	si
ah	INT	ah
donc	ADV	donc
ils	PRO:cls	il
vont	VER:pres	aller
être	VER:infi	être
riches	ADJ	riche
mm	NOM	<unknown>
ils	PRO:cls	il
vont	VER:pres	aller
ça	PRO:cls	ça
veut	VER:pres	vouloir
dire	VER:infi	dire
quand	KON	quand
tu	PRO:cls	tu
dis	VER:pres	dire
mm	NOM	<unknown>
oh	INT	oh
je	PRO:cls	je
m'	PRO:clo	me
en	PRO:clo	en
fiche	VER:pres	ficher
de	PRP	de
Chipeur	NOM	<unknown>
tu	PRO:cls	tu
préfères	VER:pres	préférer
qui	PRO:int	qui
.	NOM:sig	<unknown>
Dora	VER:simp	dorer
et	KON	et
Babouche	NOM	babouche
et	KON	et
entre	PRP	entre
les	DET:def	le
deux	NUM	@card@
.	ADJ	<unknown>
Chico	NOM	<unknown>
et	KON	et
puis	KON	puis
Vera	NAM	<unknown>
alors	ADV	alors
Chico	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
qui	PRO:int	qui
.	NAM	<unknown>
Kiko	NAM	<unknown>
Kiko	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
qui	PRO:int	qui
.	NOM:sig	<unknown>
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
copain	NOM	copain
aussi	ADV	aussi
de	PRP	de
Dora	VER:simp	dorer
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
Diego	NOM	<unknown>
alors	ADV	alors
Diego	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
son	DET:pos	son
cousin	NOM	cousin
oui	FNO	oui
et	KON	et
puis	KON	puis
eux	PRO:ton	eux
c'	PRO:cls	ce
est	VER:pres	être
leur	DET:pos	leur
c'	PRO:cls	ce
est	VER:pres	être
leur	DET:pos	leur
c'	PRO:cls	ce
est	VER:pres	être
leur	DET:pos	leur
cousine	NOM	cousine
d'	PRP	un
accord	NOM	accord
et	KON	et
Diego	NAM	<unknown>
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
un	DET:ind	un
dessin	NOM	dessin
animé	VER:pper	animer
aussi	ADV	aussi
.	VER:simp	<unknown>
si	KON	si
Diego	NAM	<unknown>
et	KON	et
les	DET:def	le
animaux	NOM	animal
xxx	NOM	<unknown>
mm	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:cls	ça
.	VER:cond	<unknown>
mm	NOM	<unknown>
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
à	PRP	à
Dora	VER:simp	dorer
ouais	FNO	ouais
là	ADV	là
à	PRP	à
Babouche	NOM	babouche
pourquoi	PRO:int	pourquoi
tu	PRO:cls	tu
mets	VER:pres	mettre
pas	ADV	pas
celui-là	PRO:dem	celui-là
à	PRP	à
Babouche	NOM	babouche
plutôt	ADV	plutôt
.	VER:simp	<unknown>
ben	INT	ben
non	FNO	non
il	PRO:cls	il
est	VER:pres	être
trop	ADV	trop
grand	ADJ	grand
ah	INT	ah
oui	FNO	oui
tu	PRO:cls	tu
es	VER:pres	être
sûre	ADJ	sûr
.	NAM	<unknown>
hein	INT	hein
.	NAM	<unknown>
allez	INT	allez
construire	VER:infi	construire
un	DET:ind	un
bateau	NOM	bateau
donc	ADV	donc
là	ADV	là
ils	PRO:cls	il
ont	AUX:pres	avoir
construit	VER:pper	construire
le	DET:def	le
bateau	NOM	bateau
cherchons	VER:impe	chercher
la	DET:def	le
clé	NOM	clé
de	PRP	de
l'	DET:def	le
é-	TRC	é-
du	PRP:det	du
coffre	NOM	coffre
voilà	FNO	voilà
alors	ADV	alors
je	PRO:cls	je
vais	VER:pres	aller
enlever	VER:infi	enlever
déjà	ADV	déjà
l'	DET:def	le
avion	NOM	avion
tu	PRO:cls	tu
veux	VER:pres	vouloir
que	KON	que
je	PRO:cls	je
t'	PRO:clo	te
aide	VER:pres	aider
.	NAM	<unknown>
attends	VER:impe	attendre
ça	PRO:cls	ça
va	VER:pres	aller
si	KON	si
tu	PRO:cls	tu
te	PRO:clo	te
mangeais	VER:impf	manger
pas	ADV	pas
les	DET:def	le
ongles	NOM	ongle
t'	PRO:clo	te
arriverais	VER:cond	arriver
hein	INT	hein
coquine	NOM	coquine
attend	VER:pres	attendre
viens	VER:impe	venir
je	PRO:cls	je
t'	PRO:clo	te
aide	VER:pres	aider
en	PRP	en
plus	ADV	plus
j'	PRO:cls	je
ai	VER:pres	avoir
les	DET:def	le
yeux	NOM	oeil
qui	PRO:rel	qui
pleurent	VER:pres	pleurer
tu	PRO:cls	tu
es	AUX:pres	être
fatiguée	VER:pper	fatiguer
.	NAM	<unknown>
non	FNO	non
mais	KON	mais
j'	PRO:cls	je
ai	VER:pres	avoir
les	DET:def	le
yeux	NOM	oeil
qui	PRO:rel	qui
pleurent	VER:pres	pleurer
et	KON	et
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
pourquoi	PRO:int	pourquoi
ils	PRO:cls	il
sont	AUX:pres	être
fatigués	VER:pper	fatiguer
ou	KON	ou
quoi	INT	quoi
.	NAM	<unknown>
ah	INT	ah
ben	INT	ben
peut	VER:pres	pouvoir
être	VER:infi	être
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
hein	INT	hein
mouais	FNO	mouais
maintenant	ADV	maintenant
la	DET:def	le
clé	NOM	clé
je	PRO:cls	je
vais	VER:pres	aller
la	PRO:clo	le
mettre	VER:infi	mettre
pas	ADV	pas
là	ADV	là
je	PRO:cls	je
vais	VER:pres	aller
la	PRO:clo	le
mettre	VER:infi	mettre
là	ADV	là
tu	PRO:cls	tu
vas	VER:pres	aller
casser	VER:infi	casser
la	DET:def	le
clé	NOM	clé
ils	PRO:cls	il
vont	VER:pres	aller
pas	ADV	pas
pouvoir	VER:infi	pouvoir
ouvrir	VER:infi	ouvrir
comme	KON	comme
ça	PRO:ton	ça
hein	INT	hein
cherchons	VER:impe	chercher
la	DET:def	le
clé	NOM	clé
de	PRP	de
du	PRP:det	du
coffre	NOM	coffre
ouais	FNO	ouais
à	PRP	à
trésor	NOM	trésor
voilà	FNO	voilà
quatre	NUM	@card@
euh	INT	euh
trois	NUM	@card@
alors	ADV	alors
tu	PRO:cls	tu
as	AUX:pres	avoir
choisi	VER:pper	choisir
laquelle	PRO:rel	lequel
.	VER:impf	<unknown>
là	ADV	là
celle-là	PRO:dem	celui-là
qui	PRO:rel	qui
a	VER:pres	avoir
trois	NUM	@card@
bouts	NOM	bout
alors	ADV	alors
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
bleue	ADJ	bleu
d'	PRP	un
accord	NOM	accord
comme	KON	comme
Babouche	NOM	babouche
pourquoi	PRO:int	pourquoi
comme	KON	comme
Babouche	NOM	babouche
.	NOM:sig	<unknown>
parce	TRC	parce
que	KON	que
Babouche	NOM	babouche
il	PRO:cls	il
a	VER:pres	avoir
du	DET:par	du
bleu	NOM	bleu
sur	PRP	sur
lui	PRO:ton	lui
ah	INT	ah
bon	INT	bon
j'	PRO:cls	je
ai	VER:pres	avoir
même	ADV	même
pas	ADV	pas
vu	VER:pper	voir
tu	PRO:cls	tu
peux	VER:pres	pouvoir
regarder	VER:infi	regarder
là	ADV	là
il	PRO:clsi	il
en	PRO:clo	en
a	VER:pres	avoir
voilà	FNO	voilà
cherchons	VER:impe	chercher
une	DET:ind	un
clé	NOM	clé
allez	INT	allez
on	PRO:cls	on
la	PRO:clo	le
cherche	VER:pres	chercher
et	KON	et
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
trouvée	VER:pper	trouver
où	PRO:int	où
la	DET:def	le
clé	NOM	clé
.	NAM	<unknown>
là	ADV	là
ouais	FNO	ouais
mais	KON	mais
elle	PRO:cls	elle
était	VER:impf	être
où	PRO:int	où
.	NAM	<unknown>
déjà	ADV	déjà
là	ADV	là
dans	PRP	dans
le	DET:def	le
sac	NOM	sac
à	PRP	à
dos	NOM	dos
hein	INT	hein
hein	INT	hein
mais	KON	mais
le	DET:def	le
sac	NOM	sac
à	PRP	à
dos	NOM	dos
il	PRO:cls	il
parle	VER:pres	parler
dis	VER:pres	dire
donc	ADV	donc
mm	NOM	<unknown>
mm	NOM	<unknown>
et	KON	et
il	PRO:cls	il
dit	VER:pres	dire
quoi	PRO:int	quoi
.	NOM:sig	<unknown>
ah	INT	ah
oui	FNO	oui
bah	INT	bah
il	PRO:cls	il
dit	VER:pres	dire
euh	INT	euh
sac	NOM	sac
à	PRP	à
dos	NOM	dos
sac	NOM	sac
à	PRP	à
dos	NOM	dos
je	PRO:cls	je
vais	VER:pres	aller
à	PRP	à
l'	DET:def	le
école	NOM	école
bourré	VER:pper	bourrer
de	PRP	de
bricoles	NOM	bricole
il	PRO:cls	il
faut	VER:pres	falloir
pour	PRP	pour
la	DET:def	le
journée	NOM	journée
dans	PRP	dans
mon	DET:pos	mon
ventre	NOM	ventre
c'	PRO:cls	ce
est	AUX:pres	être
rangé	VER:pper	ranger
sac	NOM	sac
à	PRP	à
dos	NOM	dos
sac	NOM	sac
à	PRP	à
dos	NOM	dos
ouais	FNO	ouais
ah	INT	ah
je	PRO:cls	je
savais	VER:impf	savoir
bien	ADV	bien
qu'	KON	que
il	PRO:cls	il
parlait	VER:impf	parler
lui	PRO:ton	lui
aussi	ADV	aussi
hein	INT	hein
maintenant	ADV	maintenant
on	PRO:cls	on
était	VER:impf	être
/au	NOM	<unknown>
six	NUM	@card@
ici/	NOM	<unknown>
alors	ADV	alors
maintenant	ADV	maintenant
ici	ADV	ici
je	PRO:cls	je
vais	VER:pres	aller
enlever	VER:infi	enlever
tout	PRO:ind	tout
et	KON	et
donc	ADV	donc
avec	PRP	avec
la	DET:def	le
clé	NOM	clé
ils	PRO:cls	il
ont	AUX:pres	avoir
ouvert	VER:pper	ouvrir
le	DET:def	le
coffre	NOM	coffre
ouais	FNO	ouais
et	KON	et
.	NAM	<unknown>
ils	PRO:cls	il
ont	AUX:pres	avoir
eu	VER:pper	avoir
quoi	INT	quoi
.	NAM	<unknown>
les	DET:def	le
les	DET:def	le
chasses	NOM	chasse
aux	PRP:det	au
trésors	NOM	trésor
la	DET:def	le
chasse	NOM	chasse
au	PRP:det	au
trésor	NOM	trésor
ils	PRO:cls	il
ont	AUX:pres	avoir
trouvé	VER:pper	trouver
le	DET:def	le
trésor	NOM	trésor
mouais	FNO	mouais
moi	PRO:ton	moi
je	PRO:cls	je
trouve	VER:pres	trouver
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
tristes	ADJ	triste
après	ADV	après
on	PRO:cls	on
fera	VER:futu	faire
ça	PRO:ton	ça
mm	NOM	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
Totor	NAM	<unknown>
ah	INT	ah
bah	INT	bah
si	KON	si
tu	PRO:cls	tu
sais	VER:pres	savoir
c'	PRO:cls	ce
est	VER:pres	être
même	ADV	même
plus	ADV	plus
drôle	ADJ	drôle
déjà	ADV	déjà
si	KON	si
tu	PRO:cls	tu
connais	VER:pres	connaître
l'	DET:def	le
histoire	NOM	histoire
merci	FNO	merci
on	PRO:cls	on
va	VER:pres	aller
les	PRO:clo	le
finir	VER:infi	finir
parce	TRC	parce
que	KON	que
après	ADV	après
si	KON	si
si	KON	si
ils	PRO:cls	il
se	PRO:clo	se
collent	VER:pres	coller
euh	INT	euh
tu	PRO:cls	tu
pourras	VER:futu	pouvoir
plus	ADV	plus
les	PRO:clo	le
avoir	VER:infi	avoir
ah	INT	ah
non	FNO	non
puis	KON	puis
tu	PRO:cls	tu
arriveras	VER:futu	arriver
pas	ADV	pas
à	PRP	à
les	PRO:clo	le
décoller	VER:infi	décoller
hein	INT	hein
ah	INT	ah
non	FNO	non
maintenant	ADV	maintenant
la	DET:def	le
couronne	NOM	couronne
de	PRP	de
Babouche	NOM	babouche
ah	INT	ah
ça	PRO:cls	ça
y	PRO:clo	y
est	VER:pres	être
tu	PRO:cls	tu
me	PRO:clo	me
donnes	VER:pres	donner
enfin	ADV	enfin
un	DET:ind	un
gâteau	NOM	gâteau
pour	PRP	pour
que	KON	que
je	PRO:cls	je
mange	VER:pres	manger
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
gentil	ADJ	gentil
mm	NOM	<unknown>
mm	NOM	<unknown>
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
as	AUX:pres	avoir
vu	VER:pper	voir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
la	DET:def	le
carte	NOM	carte
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
enlevée	VER:pper	enlever
.	NAM	<unknown>
bah	INT	bah
oui	FNO	oui
tu	PRO:cls	tu
lui	PRO:clo	lui
as	AUX:pres	avoir
enlevée	VER:pper	enlever
tout	PRO:ind	tout
à	PRP	à
l'	DET:def	le
heure	NOM	heure
tu	PRO:cls	tu
lui	PRO:clo	lui
as	AUX:pres	avoir
remis	VER:pper	remettre
tu	PRO:cls	tu
lui	PRO:clo	lui
as	AUX:pres	avoir
déjà	ADV	déjà
redonnée	VER:pper	redonner
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
je	PRO:cls	je
lui	PRO:clo	lui
mets	VER:pres	mettre
la	DET:def	le
couronne	NOM	couronne
moi	PRO:ton	moi
de	PRP	de
Dora	VER:simp	dorer
mm	NOM	<unknown>
mm	NOM	<unknown>
non	FNO	non
ça	PRO:cls	ça
marche	VER:pres	marcher
pas	ADV	pas
.	ADJ	<unknown>
bah	INT	bah
non	FNO	non
bah	INT	bah
si	KON	si
tu	PRO:cls	tu
es	VER:pres	être
pas	ADV	pas
une	DET:ind	un
Dora	VER:simp	dorer
non	FNO	non
je	PRO:cls	je
suis	VER:pres	être
Anaïs	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
pareil	ADJ	pareil
non	FNO	non
.	NAM	<unknown>
ah	INT	ah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
je	PRO:cls	je
fais	VER:pres	faire
pas	ADV	pas
partie	NOM	partie
de	PRP	de
l'	DET:def	le
épisode	NOM	épisode
et	KON	et
et	KON	et
puis	KON	puis
même	ADV	même
le	DET:def	le
gâteau	NOM	gâteau
alors	ADV	alors
le	DET:def	le
gâteau	NOM	gâteau
de	PRP	de
Dora	VER:simp	dorer
pour	PRP	pour
Anaïs	NAM	<unknown>
bah	INT	bah
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
le	DET:def	le
clown	NOM	clown
de	PRP	de
Babouche	NOM	babouche
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:ton	moi
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
euh	INT	euh
pour	PRP	pour
personne	PRO:ind	personne
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:ton	moi
maintenant	ADV	maintenant
ensuite	ADV	ensuite
attend	VER:pres	attendre
je	PRO:cls	je
vais	VER:pres	aller
enlever	VER:infi	enlever
tout	PRO:ind	tout
bah	INT	bah
tu	PRO:cls	tu
remets	VER:pres	remettre
pas	ADV	pas
ça	PRO:ton	ça
.	NAM	<unknown>
ben	INT	ben
si	KON	si
après	ADV	après
ah	INT	ah
mais	KON	mais
j'	PRO:cls	je
ai	VER:pres	avoir
plus	ADV	plus
de	PRP	de
doigt	NOM	doigt
là	ADV	là
oh	INT	oh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
grave	ADJ	grave
on	PRO:cls	on
les	PRO:clo	le
mettra	VER:futu	mettre
quelque	ADV	<unknown>
part	VER:pres	partir
le	DET:def	le
lac	NOM	lac
aux	PRP:det	au
crocodiles	NOM	crocodile
maintenant	ADV	maintenant
oui	FNO	oui
mais	KON	mais
tu	PRO:cls	tu
as	AUX:pres	avoir
pas	ADV	pas
fini	VER:pper	finir
avec	PRP	avec
euh	INT	euh
le	DET:def	le
coffre	NOM	coffre
tu	PRO:cls	tu
lui	PRO:clo	lui
as	VER:pres	avoir
pas	ADV	pas
tout	PRO:ind	tout
remis	VER:pper	remettre
tu	PRO:cls	tu
peux	VER:pres	pouvoir
rien	PRO:ind	rien
mettre	VER:infi	mettre
avant	ADV	avant
oh	INT	oh
vas	VER:impe	aller
y	PRO:clo	y
bah	INT	bah
on	PRO:cls	on
va	VER:pres	aller
redécoller	VER:infi	<unknown>
le	DET:def	le
gâteau	NOM	gâteau
ben	INT	ben
non	FNO	non
tu	PRO:cls	tu
redécolleras	VER:futu	<unknown>
après	ADV	après
d'	PRP	un
accord	NOM	accord
tu	PRO:cls	tu
vas	VER:pres	aller
déjà	ADV	déjà
remettre	VER:infi	remettre
ça	PRO:ton	ça
pas	ADV	pas
le	DET:def	le
gâteau	NOM	gâteau
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:ton	moi
hein	INT	hein
ah	INT	ah
je	PRO:cls	je
rigole	VER:pres	rigoler
pas	ADV	pas
hein	INT	hein
hein	INT	hein
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:ton	moi
le	DET:def	le
gâteau	NOM	gâteau
hein	INT	hein
le	DET:def	le
collier	NOM	collier
il	PRO:cls	il
est	VER:pres	être
trop	ADV	trop
petit	ADJ	petit
il	PRO:clsi	il
me	PRO:clo	me
va	VER:pres	aller
pas	ADV	pas
donc	ADV	donc
je	PRO:cls	je
te	PRO:clo	te
le	PRO:clo	le
laisse	VER:pres	laisser
tu	PRO:cls	tu
veux	VER:pres	vouloir
pas	ADV	pas
essayer	VER:infi	essayer
de	PRP	de
mettre	VER:infi	mettre
la	DET:def	le
couronne	NOM	couronne
de	PRP	de
Babouche	NOM	babouche
toi	PRO:ton	toi
.	NAM	<unknown>
whou	NOM	<unknown>
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
jolie	ADJ	joli
comme	KON	comme
ça	PRO:ton	ça
m-	TRC	m-
maman	NOM	maman
la	DET:def	le
couronne	NOM	couronne
de	PRP	de
Babouche	NOM	babouche
regarde	VER:impe	regarder
il	PRO:cls	il
veut	VER:pres	vouloir
plus	ADV	plus
se	PRO:clo	se
coller	VER:infi	coller
il	PRO:clsi	il
se	PRO:clo	se
colle	VER:pres	coller
à	PRP	à
mes	DET:pos	mon
cheveux	NOM	cheveu
maintenant	ADV	maintenant
sont	AUX:pres	être
collés	VER:pper	coller
/cheveux	NOM	<unknown>
ceux/	MLT	<unknown>
de	PRP	de
Dora	VER:simp	dorer
attend	VER:pres	attendre
la	DET:def	le
Tiphanie	NAM	<unknown>
elle	PRO:cls	elle
parle	VER:pres	parler
pas	ADV	pas
trop	ADV	trop
bien	ADV	bien
quand	KON	quand
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quelqu'un	PRO:ind	quelqu'un
quand	KON	quand
elle	PRO:cls	elle
parle	VER:pres	parler
c'	PRO:cls	ce
est	VER:pres	être
ta	DET:pos	ton
copine	NOM	copine
.	NAM	<unknown>
Coralie	NAM	<unknown>
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
ta	DET:pos	ton
copine	NOM	copine
.	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
ma	DET:pos	mon
cousine	NOM	cousine
ta	DET:pos	ton
cousine	NOM	cousine
?	NAM	<unknown>
d'	PRP	un
accord	NOM	accord
comme	KON	comme
Diego	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:cls	ça
.	VER:cond	<unknown>
ouais	FNO	ouais
le	DET:def	le
cousin	NOM	cousin
de	PRP	de
Dora	VER:simp	dorer
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
je	PRO:cls	je
commence	VER:pres	commencer
à	PRP	à
comprendre	VER:infi	comprendre
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
je	PRO:cls	je
t'	PRO:clo	te
ai	AUX:pres	avoir
donné	VER:pper	donner
mon	DET:pos	mon
gâteau	NOM	gâteau
ah	INT	ah
l'	DET:def	le
autre	ADJ	autre
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:ton	moi
je	PRO:cls	je
le	PRO:clo	le
garde	VER:pres	garder
hein	INT	hein
han	NOM	<unknown>
tu	PRO:cls	tu
m'	PRO:clo	me
as	AUX:pres	avoir
chippé	VER:pper	<unknown>
hi	VER:impe	<unknown>
hi	VER:impe	<unknown>
mon	DET:pos	mon
gâteau	NOM	gâteau
tu	PRO:cls	tu
m'	PRO:clo	me
as	VER:pres	avoir
tu	PRO:cls	tu
m'	PRO:clo	me
as	AUX:pres	avoir
chippé	VER:pper	<unknown>
mon	DET:pos	mon
gâteau	NOM	gâteau
comme	KON	comme
Chipeur	NOM	<unknown>
ouais	FNO	ouais
hum	FNO	hum
et	KON	et
le	DET:def	le
xxx	NOM	<unknown>
de	PRP	de
Babouche	NOM	babouche
là	ADV	là
je	PRO:cls	je
vais	VER:pres	aller
dire	VER:infi	dire
Laurène	NAM	<unknown>
Laurine	NAM	<unknown>
arrête	VER:pres	arrêter
de	PRP	de
chipper	NOM	<unknown>
hein	INT	hein
bah	INT	bah
moi	PRO:ton	moi
je	PRO:cls	je
vais	VER:pres	aller
dire	VER:infi	dire
euh	INT	euh
Anaïs	NAM	<unknown>
arrête	VER:pres	arrêter
de	PRP	de
chipper	NOM	<unknown>
ah	INT	ah
mais	KON	mais
moi	PRO:ton	moi
je	PRO:cls	je
chippe	VER:subp	<unknown>
pas	ADV	pas
tu	PRO:cls	tu
me	PRO:clo	me
l'	PRO:clo	le
as	AUX:pres	avoir
donné	VER:pper	donner
le	DET:def	le
gâteau	NOM	gâteau
alors	ADV	alors
ça	PRO:ton	ça
ça	PRO:cls	ça
va	VER:pres	aller
là-haut	ADV	là-haut
ouais	FNO	ouais
ça	PRO:cls	ça
va	VER:pres	aller
pas	ADV	pas
là	ADV	là
ça	PRO:cls	ça
va	VER:pres	aller
là-haut	ADV	là-haut
voilà	FNO	voilà
maintenant	ADV	maintenant
on	PRO:cls	on
va	VER:pres	aller
le	PRO:clo	le
coller	VER:infi	coller
celui-là	PRO:dem	celui-là
merci	FNO	merci
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
encore	ADV	encore
un	DET:ind	un
gâteau	NOM	gâteau
merci	FNO	merci
vas	VER:impe	aller
pas	ADV	pas
le	PRO:clo	le
manger	VER:infi	manger
si	KON	si
non	FNO	non
ça	PRO:cls	ça
y	PRO:clo	y
est	VER:pres	être
il	PRO:cls	il
est	AUX:pres	être
mangé	VER:pper	manger
dans	PRP	dans
mon	DET:pos	mon
ventre	NOM	ventre
je	PRO:cls	je
vais	VER:pres	aller
mettre	VER:infi	mettre
le	DET:def	le
crococodile	NOM	<unknown>
ah	INT	ah
ben	INT	ben
-y	PRO:clo	y
vas	VER:pres	aller
voilà	FNO	voilà
.	NAM	<unknown>
tous	DET:pre	tout
les	DET:def	le
doigts	NOM	doigt
comme	KON	comme
ça	PRO:ton	ça
ah	INT	ah
oui	FNO	oui
mais	KON	mais
comme	KON	comme
ça	PRO:ton	ça
tu	PRO:cls	tu
auras	VER:futu	avoir
plus	ADV	plus
de	PRP	de
doigts	NOM	doigt
ouais	FNO	ouais
tu	PRO:cls	tu
en	PRO:clo	en
auras	VER:futu	avoir
plus	ADV	plus
que	KON	que
un	DET:ind	un
ben	INT	ben
plus	ADV	plus
qu'	KON	que
un	DET:ind	un
ça	PRO:cls	ça
y	PRO:clo	y
est	VER:pres	être
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
doigts	NOM	doigt
là	ADV	là
non	FNO	non
j'	PRO:cls	je
ai	VER:pres	avoir
plus	ADV	plus
de	PRP	de
doigts	NOM	doigt
alors	ADV	alors
xxx	NOM	<unknown>
maintenant	ADV	maintenant
après	ADV	après
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
plus	ADV	plus
hein	INT	hein
alors	ADV	alors
on	PRO:cls	on
va	VER:pres	aller
faire	VER:infi	faire
le	DET:def	le
pont	NOM	pont
maintenant	ADV	maintenant
l'	DET:def	le
autre	ADJ	autre
main	NOM	main
tu	PRO:cls	tu
me	PRO:clo	me
la	PRO:clo	le
donnes	VER:pres	donner
.	NAM	<unknown>
non	FNO	non
elle	PRO:cls	elle
tient	VER:pres	tenir
ma	DET:pos	mon
tête	NOM	tête
non	FNO	non
ah	INT	ah
hein	INT	hein
dans	PRP	dans
le	DET:def	le
quoi	INT	quoi
oui	FNO	oui
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
pas	ADV	pas
mis	VER:pper	mettre
dans	PRP	dans
le	DET:def	le
bon	ADJ	bon
sens	NOM	sens
dans	PRP	dans
xxx	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bon	INT	bon
c'	PRO:cls	ce
est	VER:pres	être
.	NAM	<unknown>
voilà	FNO	voilà
ah	INT	ah
hein	INT	hein
alors	ADV	alors
demain	ADV	demain
matin	NOM	matin
tu	PRO:cls	tu
vas	VER:pres	aller
regarder	VER:infi	regarder
Dora	VER:simp	dorer
.	NOM:sig	<unknown>
ouais	FNO	ouais
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
pendant	PRP	pendant
les	DET:def	le
vacances	NOM	vacances
à	PRP	à
la	DET:def	le
télé	NOM:trc	télévision
.	NOM:sig	<unknown>
bah	INT	bah
oui	FNO	oui
qu-	TRC	qu-
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
Diego	NOM	<unknown>
plutôt	ADV	plutôt
à	PRP	à
la	DET:def	le
place	NOM	place
.	NAM	<unknown>
non	FNO	non
tu	PRO:cls	tu
es	VER:pres	être
sûre	ADJ	sûr
.	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	AUX:pres	être
Dora	VER:simp	dorer
et	KON	et
Babouche	NOM	babouche
des	PRP:det	du
fois	NOM	fois
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
des	DET:ind	un
et	KON	et
des	DET:ind	un
fois	NOM	fois
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
Diego	NAM	<unknown>
Babouche	NOM	babouche
et	KON	et
Dora	VER:simp	dorer
les	DET:def	le
trois	NUM	@card@
en	PRP	en
même	ADJ	même
temps	NOM	temps
.	NAM	<unknown>
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
hier	ADV	hier
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
ça	PRO:cls	ça
?	NAM	<unknown>
les	DET:def	le
trois	NUM	@card@
.	NOM	<unknown>
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ce	PRO:dem	ce
