voilà	FNO	voilà
ah	INT	ah
bon	INT	bon
.	NAM	<unknown>
deux	NUM	@card@
ans	NOM	an
wouah	INT	wouah
c'	PRO:cls	ce
est	VER:pres	être
tôt	ADV	tôt
et	KON	et
xxx	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
tôt	ADV	tôt
mais	KON	mais
maintenant	ADV	maintenant
je	PRO:cls	je
sais	VER:pres	savoir
plus	ADV	plus
nager	VER:infi	nager
ah	INT	ah
ben	INT	ben
ça	PRO:cls	ça
dépend	VER:pres	dépendre
hum	FNO	hum
ça	PRO:cls	ça
dépend	VER:pres	dépendre
comme	KON	comme
on	PRO:cls	on
n'	ADV	ne
arrive	VER:pres	arriver
pas	ADV	pas
à	PRP	à
nager	VER:infi	nager
et	KON	et
on	PRO:cls	on
arrive	VER:pres	arriver
nager	VER:infi	nager
et	KON	et
tu	PRO:cls	tu
avais	AUX:impf	avoir
nagé	VER:pper	nager
à	PRP	à
deux	NUM	@card@
ans	NOM	an
ça	PRO:cls	ça
va	VER:pres	aller
revenir	VER:infi	revenir
facilement	ADV	facilement
maintenant	ADV	maintenant
ça	PRO:cls	ça
va	VER:pres	aller
être	VER:infi	être
facile	ADJ	facile
quand	KON	quand
tu	PRO:cls	tu
vas	VER:pres	aller
apprendre	VER:infi	apprendre
ben	INT	ben
oui	FNO	oui
xxx	NOM	<unknown>
et	KON	et
et	KON	et
j'	PRO:cls	je
ai	VER:pres	avoir
à	PRP	à
t-	TRC	t-
à	PRP	à
trois	NUM	@card@
ans	NOM	an
j'	PRO:cls	je
arri-	TRC	<unknown>
j'	PRO:cls	je
arrive	VER:pres	arriver
.	NAM	<unknown>
je	PRO:cls	je
j'	PRO:cls	je
arrive	VER:pres	arriver
à	PRP	à
en	PRO:clo	en
faire	VER:infi	faire
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
à	PRP	à
nager	VER:infi	nager
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
.	NAM	<unknown>
ouais	FNO	ouais
maintenant	ADV	maintenant
tu	PRO:cls	tu
arrives	VER:pres	arriver
plus	ADV	plus
.	NOM:sig	<unknown>
hum	FNO	hum
mais	KON	mais
comment	PRO:int	comment
ça	PRO:cls	ça
se	PRO:clo	se
fait	VER:pres	faire
ça	PRO:cls	ça
.	VER:cond	<unknown>
je	PRO:cls	je
l'	PRO:clo	le
ai	VER:pres	avoir
plus	ADV	plus
xxx	NOM	<unknown>
crâne	ADJ	crâne
tu	PRO:cls	tu
as	AUX:pres	avoir
oublié	VER:pper	oublier
.	NAM	<unknown>
et	KON	et
d'	PRP	un
abord	NOM	abord
je	PRO:cls	je
coule	VER:pres	couler
je	PRO:cls	je
suis	VER:pres	être
peut-être	ADV	peut-être
trop	ADV	trop
xxx	NOM	<unknown>
trop	ADV	trop
grosse	ADJ	gros
oh	INT	oh
peut-être	ADV	peut-être
hein	INT	hein
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
ouais	FNO	ouais
mais	KON	mais
non	FNO	non
mais	KON	mais
si	KON	si
moi	PRO:ton	moi
je	PRO:cls	je
coule	VER:pres	couler
pas	ADV	pas
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
pour	PRP	pour
ça	PRO:ton	ça
hein	INT	hein
ben	INT	ben
moi	PRO:ton	moi
j-	TRC	j-
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
acheté	VER:pper	acheter
un	DET:ind	un
un	DET:ind	un
un	DET:ind	un
maillot	NOM	maillot
de	PRP	de
bain	NOM	bain
hum	FNO	hum
en	PRP	en
plus	ADV	plus
il	PRO:clsi	il
il	PRO:clsi	il
il	PRO:clsi	il
me	PRO:clo	me
rentrait	VER:impf	rentrer
dans	PRP	dans
les	DET:def	le
fesses	NOM	fesse
même	ADV	même
un	DET:ind	un
maillot	NOM	maillot
qui	PRO:rel	qui
cache	VER:pres	cacher
les	DET:def	le
seins	NOM	sein
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
comme	KON	comme
les	DET:def	le
comme	KON	comme
euh	INT	euh
comme	KON	comme
ta	DET:pos	ton
maman	NOM	maman
comme	KON	comme
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
.	NAM	<unknown>
hum	FNO	hum
comme	KON	comme
les	DET:def	le
grandes	ADJ	grand
personnes	NOM	personne
comme	KON	comme
les	DET:def	le
grands	ADJ	grand
ouais	FNO	ouais
hum	FNO	hum
parce	TRC	parce
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
grande	ADJ	grand
maintenant	ADV	maintenant
/c'est	MLT	<unknown>
ça	PRO:cls	ça
xxx/	MLT	<unknown>
et	KON	et
regarde	VER:impe	regarder
j'	PRO:cls	je
ai	VER:pres	avoir
des	DET:ind	un
nénés	NOM	néné
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
comme	KON	comme
ça	PRO:ton	ça
xxx	NOM	<unknown>
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
petite	ADJ	petit
hein	INT	hein
?	NAM	<unknown>
regarde	VER:pres	regarder
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
grande	ADJ	grand
j'	PRO:cls	je
ai	AUX:pres	avoir
grandi	VER:pper	grandir
ah	INT	ah
moi	PRO:ton	moi
ben	INT	ben
oui	FNO	oui
hein	INT	hein
?	NAM	<unknown>
tu	PRO:cls	tu
deviens	VER:pres	devenir
grande	ADJ	grand
hein	INT	hein
?	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ouais	FNO	ouais
ça	PRO:ton	ça
moi	PRO:ton	moi
je	PRO:cls	je
xxx	NOM	<unknown>
j'	PRO:cls	je
allais	VER:impf	aller
dire	VER:infi	dire
je	PRO:cls	je
croyais	VER:impf	croire
/que	VER:impe	<unknown>
.	NAM	<unknown>
j'	PRO:cls	je
avais	VER:impf	avoir
deux	NUM	@card@
ans	NOM	an
ben	INT	ben
tu	PRO:cls	tu
as	VER:pres	avoir
pas	ADV	pas
deux	NUM	@card@
ans	NOM	an
?	NAM	<unknown>
tu	PRO:cls	tu
es	AUX:pres	être
née	VER:pper	naître
quand	KON	quand
alors	ADV	alors
?	NAM	<unknown>
quelle	DET:int	quel
année	NOM	année
.	NAM	<unknown>
oh	INT	oh
je	PRO:cls	je
sais	VER:pres	savoir
plus	ADV	plus
¤C¤	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
hein	INT	hein
.	NAM	<unknown>
pourquoi	PRO:int	pourquoi
tu	PRO:cls	tu
toi	PRO:ton	toi
aussi	ADV	aussi
tu	PRO:cls	tu
le	PRO:clo	le
sais	VER:pres	savoir
parce	TRC	parce
que	KON	que
ta	DET:pos	ton
maman	NOM	maman
elle	PRO:cls	elle
me	PRO:clo	me
l'	PRO:clo	le
a	AUX:pres	avoir
dit	VER:pper	dire
tout	PRO:ind	tout
à	PRP	à
l'	DET:def	le
heure	NOM	heure
dans	PRP	dans
l'	DET:def	le
oreille	NOM	oreille
.	NAM	<unknown>
ben	INT	ben
non	FNO	non
elle	PRO:cls	elle
l'	PRO:clo	le
a	AUX:pres	avoir
dit	VER:pper	dire
tout	PRO:ind	tout
à	PRP	à
l'	DET:def	le
heure	NOM	heure
tout	ADV	tout
fort	ADJ	fort
non	FNO	non
si	KON	si
ben	INT	ben
si	FNO	si
non	FNO	non
sinon	ADV	sinon
j'	PRO:cls	je
aurai	VER:futu	avoir
pas	ADV	pas
su	VER:pper	savoir
hein	INT	hein
.	NAM	<unknown>
¤C¤	NAM	<unknown>
deux	NUM	@card@
mille	NUM	@card@
cinq	NUM	@card@
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
maintenant	ADV	maintenant
deux	NUM	@card@
mille	NUM	@card@
cinq	NUM	@card@
ben	INT	ben
oui	FNO	oui
tu	PRO:cls	tu
veux	VER:pres	vouloir
qu'	KON	que
on	PRO:cls	on
redescende	VER:subp	redescendre
.	NAM	<unknown>
ben	INT	ben
oui	FNO	oui
attends	VER:impe	attendre
hein	INT	hein
?	NAM	<unknown>
je	PRO:cls	je
fais	VER:pres	faire
juste	ADV	juste
un	DET:ind	un
truc	NOM	truc
