salut	FNO	salut
trop	ADV	trop
cool	ADJ	cool
oh	INT	oh
la	DET:def	le
vache	NOM	vache
pff	INT	pff
ils	PRO:cls	il
ont	VER:pres	avoir
trop	ADV	trop
de	PRP	de
chance	NOM	chance
ouais	FNO	ouais
ils	PRO:cls	il
ont	VER:pres	avoir
trop	ADV	trop
de	PRP	de
chance	NOM	chance
nous	PRO:ton	nous
on	PRO:cls	on
est	VER:pres	être
au	PRP:det	au
froid	NOM	froid
là	ADV	là
il	PRO:cls	il
neige	VER:pres	neiger
même	ADV	même
pas	ADV	pas
demain	ADV	demain
c'	PRO:cls	ce
est	VER:pres	être
Noël	NAM	Noël
enfin	ADV	enfin
après-demain	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
Noël	NAM	Noël
ouais	FNO	ouais
il	PRO:cls	il
neige	VER:pres	neiger
même	ADV	même
pas	ADV	pas
on	PRO:cls	on
s'	PRO:clo	se
en	PRO:clo	en
rend	VER:pres	rendre
même	ADV	même
pas	ADV	pas
compte	NOM	compte
fin	NOM	fin
moi	PRO:ton	moi
ça	PRO:cls	ça
m'	PRO:clo	me
arrange	VER:pres	arranger
qu'	KON	que
il	PRO:cls	il
neige	VER:pres	neiger
pas	ADV	pas
avec	PRP	avec
mes	DET:pos	mon
béquilles	NOM	béquille
mais	KON	mais
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
clair	ADJ	clair
tu	PRO:cls	tu
vas	VER:pres	aller
en	PRO:clo	en
avoir	VER:infi	avoir
pendant	PRP	pendant
longtemps	ADV	longtemps
bah	INT	bah
hier	ADV	hier
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
le	DET:def	le
chirurgien	NOM	chirurgien
et	KON	et
je	PRO:cls	je
lui	PRO:clo	lui
ai	AUX:pres	avoir
dis	VER:pres	dire
euh	INT	euh
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
euh	INT	euh
ah	INT	ah
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
l'	DET:def	le
attelle	NOM	attelle
je	PRO:cls	je
lui	PRO:clo	lui
ai	AUX:pres	avoir
dis	VER:pres	dire
que	KON	que
j'	PRO:cls	je
avais	VER:impf	avoir
pas	ADV	pas
mon	DET:pos	mon
attelle	NOM	attelle
il	PRO:clsi	il
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
oh	INT	oh
t'	PRO:clo	te
en	PRO:clo	en
auras	VER:futu	avoir
peut-être	ADV	peut-être
pas	ADV	pas
besoin	NOM	besoin
et	KON	et
tout	PRO:ind	tout
ah	INT	ah
ouais	FNO	ouais
bah	INT	bah
c'	PRO:cls	ce
est	VER:pres	être
cool	ADJ	cool
bah	INT	bah
l'	DET:def	le
attelle	NOM	attelle
peut-être	ADV	peut-être
pas	ADV	pas
besoin	NOM	besoin
mais	KON	mais
les	DET:def	le
béquilles	NOM	béquille
ouais	FNO	ouais
je	PRO:cls	je
pense	VER:pres	penser
ouais	FNO	ouais
pour	PRP	pour
t'	PRO:clo	te
appuyer	VER:infi	appuyer
quand	KON	quand
même	ADV	même
pour	PRP	pour
que	KON	que
ton	DET:pos	ton
pauvre	ADJ	pauvre
genou	NOM	genou
et	KON	et
les	DET:def	le
piqûres	NOM	piqûre
pour	PRP	pour
les	DET:def	le
phlébites	NOM	phlébite
moi	PRO:ton	moi
je	PRO:cls	je
croyais	VER:impf	croire
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
au	PRP:det	au
moins	ADV	moins
pendant	PRP	pendant
un	DET:ind	un
mois	NOM	mois
hum	FNO	hum
mais	KON	mais
en	PRP	en
fait	NOM	fait
c'	PRO:cls	ce
est	VER:pres	être
deux	NUM	@card@
semaines	NOM	semaine
ah	INT	ah
bon	INT	bon
bah	INT	bah
ça	PRO:cls	ça
va	VER:pres	aller
c'	PRO:cls	ce
est	VER:pres	être
cool	ADJ	cool
ça	PRO:cls	ça
va	VER:pres	aller
du	DET:par	du
coup	NOM	coup
pour	PRP	pour
les	DET:def	le
partiels	NOM	partiel
de	PRP	de
la	DET:def	le
rentrée	NOM	rentrée
j'	PRO:cls	je
aurais	AUX:cond	avoir
peut-être	ADV	peut-être
plus	ADV	plus
de	PRP	de
piqûres	NOM	piqûre
mon	DET:pos	mon
père	NOM	père
il	PRO:cls	il
a	AUX:pres	avoir
fini	VER:pper	finir
là	ADV	là
il	PRO:clsi	il
en	PRO:clo	en
a	AUX:pres	avoir
eu	VER:pper	avoir
quatre	NUM	@card@
vingt	NUM	@card@
quatre	NUM	@card@
des	PRP:det	du
piqûres	NOM	piqûre
donc	ADV	donc
depuis	ADV	depuis
euh	INT	euh
bah	INT	bah
depuis	PRP	depuis
le	DET:def	le
mois	NOM	mois
de	PRP	de
septembre	NOM	septembre
han	ADJ	<unknown>
mais	KON	mais
p-	TRC	p-
il	PRO:cls	il
a	VER:pres	avoir
des	DET:ind	un
bleus	NOM	bleu
partout	ADV	partout
ah	INT	ah
bah	INT	bah
en	PRP	en
plus	ADV	plus
c'	PRO:cls	ce
est	VER:pres	être
toujours	ADV	toujours
sur	PRP	sur
le	DET:def	le
ventre	NOM	ventre
lui	PRO:ton	lui
hein	INT	hein
bon	INT	bon
ça	PRO:cls	ça
va	VER:pres	aller
qu'	KON	que
il	PRO:cls	il
a	VER:pres	avoir
un	DET:ind	un
gros	ADJ	gros
ventre	NOM	ventre
du	PRP:det	du
coup	NOM	coup
il	PRO:cls	il
a	VER:pres	avoir
de	PRP	de
la	DET:def	le
surface	NOM	surface
mais	KON	mais
il	PRO:clsi	il
en	PRO:clo	en
a	VER:pres	avoir
partout	ADV	partout
hein	INT	hein
le	DET:def	le
pauvre	NOM	pauvre
mais	KON	mais
bon	INT	bon
là	ADV	là
du	PRP:det	du
coup	NOM	coup
il	PRO:cls	il
a	AUX:pres	avoir
pu	VER:pper	pouvoir
rien	PRO:ind	rien
mais	KON	mais
ouais	FNO	ouais
ouais	FNO	ouais
ils	PRO:cls	il
ont	AUX:pres	avoir
repris	VER:pper	reprendre
le	DET:def	le
fauteuil	NOM	fauteuil
roulant	ADJ	roulant
ça	PRO:cls	ça
y	PRO:clo	y
est	VER:pres	être
ils	PRO:cls	il
sont	AUX:pres	être
revenus	VER:pper	revenir
hum	FNO	hum
le	PRO:clo	le
rechercher	VER:infi	rechercher
le	DET:def	le
déambulateur	NOM	déambulateur
et	KON	et
le	DET:def	le
lit	NOM	lit
médicalisé	VER:pper	<unknown>
non	FNO	non
pas	ADV	pas
le	DET:def	le
lit	NOM	lit
encore	ADV	encore
je	PRO:cls	je
lui	PRO:clo	lui
ai	AUX:pres	avoir
offert	VER:pper	offrir
euh	INT	euh
tu	PRO:cls	tu
sais	VER:pres	savoir
je	PRO:cls	je
t'	PRO:clo	te
avais	AUX:impf	avoir
pas	ADV	pas
dit	VER:pper	dire
que	KON	que
je	PRO:cls	je
lui	PRO:clo	lui
avais	AUX:impf	avoir
acheté	VER:pper	acheter
le	DET:def	le
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
des	PRP:det	du
nouvelles	NOM	nouvelle
euh	INT	euh
caméras	NOM	caméra
cachées	VER:pper	cacher
de	PRP	de
François	NAM	François
l'	DET:def	le
embrouille	NOM	embrouille
ah	INT	ah
si	KON	si
il	PRO:cls	il
a	VER:pres	avoir
il	PRO:cls	il
a	AUX:pres	avoir
bien	ADV	bien
aimé	VER:pper	aimer
oui	FNO	oui
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
regardé	VER:pper	regarder
non	FNO	non
on	PRO:cls	on
l'	PRO:clo	le
a	AUX:pres	avoir
pas	ADV	pas
regardé	VER:pper	regarder
encore	ADV	encore
oh	INT	oh
faut	VER:pres	falloir
qu'	KON	que
on	PRO:cls	on
regarde	VER:pres	regarder
hein	INT	hein
je	PRO:cls	je
les	PRO:clo	le
amènerai	VER:futu	amener
à	PRP	à
Nancy	NAM	Nancy
après	ADV	après
hum	FNO	hum
bah	INT	bah
oui	FNO	oui
on	PRO:cls	on
regardera	VER:futu	regarder
ça	PRO:ton	ça
après	ADV	après
les	DET:def	le
partiels	NOM	partiel
ah	INT	ah
ouais	FNO	ouais
oh	INT	oh
la	DET:def	le
la	DET:def	le
mais	KON	mais
en	PRP	en
fait	NOM	fait
j'	PRO:cls	je
ai	VER:pres	avoir
l'	DET:def	le
impression	NOM	impression
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
pu	VER:pper	pouvoir
rien	PRO:ind	rien
comme	KON	comme
matière	NOM	matière
à	PRP	à
réviser	VER:infi	réviser
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
truc	NOM	truc
de	PRP	de
ouf	NOM	ouf
ben	INT	ben
ouais	FNO	ouais
la	DET:def	le
langue	NOM	langue
des	PRP:det	du
signes	NOM	signe
faut	VER:pres	falloir
qu'	KON	que
on	PRO:cls	on
révise	VER:pres	réviser
ouais	FNO	ouais
ça	PRO:cls	ça
faut	VER:pres	falloir
qu'	KON	que
on	PRO:cls	on
révise	VER:pres	réviser
faut	VER:pres	falloir
qu'	KON	que
on	PRO:cls	on
pratique	VER:pres	pratiquer
ensemble	ADV	ensemble
ouais	FNO	ouais
et	KON	et
pis	ADV	pis
après	ADV	après
euh	INT	euh
ah	INT	ah
si	KON	si
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
la	DET:def	le
sémantique	ADJ	sémantique
nan	NOM	<unknown>
mais	KON	mais
ça	PRO:ton	ça
euh	INT	euh
franchement	ADV	franchement
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
quoi	PRO:int	quoi
faire	VER:infi	faire
hein	INT	hein
-on	PRO:cls	on
révise-t	NOM	<unknown>
déjà	ADV	déjà
parce	TRC	parce
que	KON	que
je	PRO:cls	je
me	PRO:clo	me
dis	VER:pres	dire
déjà	ADV	déjà
en	PRP	en
plus	ADV	plus
il	PRO:clsi	il
me	PRO:clo	me
manque	VER:pres	manquer
des	DET:ind	un
bouts	NOM	bout
de	PRP	de
cours	NOM	cours
partout	ADV	partout
hein	INT	hein
des	DET:ind	un
fois	NOM	fois
je	PRO:cls	je
change	VER:pres	changer
tout	DET:pre	tout
le	DET:def	le
temps	NOM	temps
de	PRP	de
cahier	NOM	cahier
ouais	FNO	ouais
moi	PRO:ton	moi
aussi	ADV	aussi
j'	PRO:cls	je
ai	AUX:pres	avoir
arreté	VER:pper	<unknown>
de	PRP	de
faire	VER:infi	faire
mes	DET:pos	mon
fiches	NOM	fiche
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
environ	ADV	environ
un	DET:ind	un
mois	NOM	mois
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
surtout	ADV	surtout
dico	NOM	<unknown>
le	DET:def	le
cours	NOM	cours
de	PRP	de
¤N¤	NAM	¤N¤
enfin	ADV	enfin
on	PRO:cls	on
a	VER:pres	avoir
droit	NOM	droit
à	PRP	à
tous	DET:pre	tout
les	DET:def	le
documents	NOM	document
donc	ADV	donc
autant	ADV	autant
dire	VER:infi	dire
que	KON	que
ça	PRO:cls	ça
va	VER:pres	aller
être	VER:infi	être
impossible	ADJ	impossible
ah	INT	ah
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
mais	KON	mais
j'	PRO:cls	je
ai	VER:pres	avoir
j'	PRO:cls	je
ai	AUX:pres	avoir
trouvé	VER:pper	trouver
pas	ADV	pas
mal	ADV	mal
de	PRP	de
trucs	NOM	truc
mais	KON	mais
bon	INT	bon
faut	VER:pres	falloir
surligner	VER:infi	<unknown>
après	ADV	après
ce	PRO:dem	ce
qui	PRO:rel	qui
est	VER:pres	être
important	ADJ	important
parce	TRC	parce
que	KON	que
tu	PRO:cls	tu
tu	PRO:cls	tu
te	PRO:clo	te
ramènes	VER:pres	ramener
avec	PRP	avec
cent	NUM	@card@
pages	NOM	page
euh	INT	euh
du	PRP:det	du
machin	NOM	machin
tu	PRO:cls	tu
amènes	VER:pres	amener
un	DET:ind	un
dico	NOM	<unknown>
tu	PRO:cls	tu
sais	VER:pres	savoir
alors	ADV	alors
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
je	PRO:cls	je
peux	VER:pres	pouvoir
rester	VER:infi	rester
deux	NUM	@card@
heures	NOM	heure
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
une	DET:ind	un
heure	NOM	heure
en	PRP	en
plus	ADV	plus
ouais	FNO	ouais
mais	KON	mais
on	PRO:cls	on
a	AUX:pres	avoir
passé	VER:pper	passer
les	DET:def	le
plus	ADV	plus
durs	ADJ	dur
hein	INT	hein
c'	PRO:cls	ce
est	VER:pres	être
trop	ADV	trop
cool	ADJ	cool
hein	INT	hein
ouais	FNO	ouais
ouais	FNO	ouais
mais	KON	mais
langue	NOM	langue
des	PRP:det	du
signes	NOM	signe
par	PRP	par
contre	ADV	contre
sur	PRP	sur
les	DET:def	le
notes	NOM	note
hum	FNO	hum
t'	PRO:clo	te
as	VER:pres	avoir
trois	NUM	@card@
trucs	NOM	truc
normalement	ADV	normalement
et	KON	et
on	PRO:cls	on
a	VER:pres	avoir
que	KON	que
deux	NUM	@card@
épreuves	NOM	épreuve
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
bizarre	ADJ	bizarre
c'	PRO:cls	ce
est	VER:pres	être
très	ADV	très
bizarre	ADJ	bizarre
je	PRO:cls	je
vais	VER:pres	aller
regarder	VER:infi	regarder
ça	PRO:ton	ça
demain	ADV	demain
c'	PRO:cls	ce
est	VER:pres	être
quoi	INT	quoi
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
Thalassa	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
quoi	INT	quoi
ah	INT	ah
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
oh	INT	oh
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
Nemo	NAM	Nemo
oui	FNO	oui
planète	NOM	planète
océan	NOM	océan
ah	INT	ah
bah	INT	bah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
Yann	ADJ	<unknown>
Arthus	NOM	<unknown>
Bertrand	NOM	<unknown>
ouais	FNO	ouais
je	PRO:cls	je
vais	VER:pres	aller
m'	PRO:clo	me
endormir	VER:infi	se endormir
devant	PRP	devant
han	NOM	<unknown>
j'	PRO:cls	je
étais	AUX:impf	être
trop	ADV	trop
soulagée	VER:pper	soulager
quand	KON	quand
j'	PRO:cls	je
suis	AUX:pres	être
sortie	VER:pper	sortir
d'	PRP	un
italien	NOM	italien
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
la	DET:def	le
libération	NOM	libération
un	DET:ind	un
peu	NOM	peu
la	DET:def	le
libération	NOM	libération
et	KON	et
l'	DET:def	le
impro	NOM:trc	improvisation
oui	FNO	oui
c'	PRO:cls	ce
était	VER:impf	être
bien	ADV	bien
pas	ADV	pas
du	PRP:det	du
tout	ADV	tout
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
en	PRP	en
fait	NOM	fait
ils	PRO:cls	il
étaient	VER:impf	être
ils	PRO:cls	il
étaient	VER:impf	être
que	KON	que
deux	NUM	@card@
sur	PRP	sur
scène	NOM	scène
donc	ADV	donc
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
¤P¤	NAM	¤P¤
et	KON	et
¤P¤	NAM	¤P¤
