interview	NOM	interview
pas	ADV	pas
enfin	ADV	enfin
on	PRO:cls	on
en	PRO:clo	en
a	AUX:pres	avoir
plus	ADV	plus
localisé	VER:pper	localiser
mais	KON	mais
il	PRO:cls	il
devait	VER:impf	devoir
en	PRP	en
rester	VER:infi	rester
/un/	MLT	<unknown>
hum	FNO	hum
hum	FNO	hum
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
c'	PRO:cls	ce
est	VER:pres	être
dingue	ADJ	dingue
de	PRP	de
penser	VER:infi	penser
ça	PRO:ton	ça
ben	INT	ben
ouais	FNO	ouais
ça	PRO:cls	ça
fait	VER:pres	faire
mal	ADV	mal
au	PRP:det	au
coeur	NOM	coeur
hum	FNO	hum
hum	FNO	hum
surtout	ADV	surtout
que	KON	que
bon	INT	bon
tu	PRO:cls	tu
viens	VER:pres	venir
de	PRP	de
tu	PRO:cls	tu
viens	VER:pres	venir
de	PRP	de
¤T¤	NAM	¤T¤
jusqu'	PRP	jusque
à	PRP	à
Mexico	NOM	<unknown>
tu	PRO:cls	tu
pars	VER:pres	partir
tu	PRO:cls	tu
en	PRO:clo	en
fait	VER:pres	faire
on	PRO:cls	on
a	AUX:pres	avoir
travaillé	VER:pper	travailler
que	KON	que
cinq	NUM	@card@
six	NUM	@card@
jours	NOM	jour
quoi	INT	quoi
c'	PRO:cls	ce
est	VER:pres	être
bon	INT	bon
ça	PRO:cls	ça
valait	VER:impf	valoir
le	DET:def	le
déplacement	NOM	déplacement
hein	INT	hein
mais	KON	mais
on	PRO:cls	on
aurait	AUX:cond	avoir
pu	VER:pper	pouvoir
encore	ADV	encore
mieux	ADV	mieux
faire	VER:infi	faire
j'	PRO:cls	je
en	PRO:clo	en
suis	VER:pres	être
sûr	ADJ	sûr
hum	FNO	hum
hum	FNO	hum
on	PRO:cls	on
en	PRO:clo	en
sortait	VER:impf	sortir
encore	ADV	encore
si	KON	si
si	KON	si
si	KON	si
on	PRO:cls	on
était	AUX:impf	être
resté	VER:pper	rester
plus	ADV	plus
mais	KON	mais
ils	PRO:cls	il
ont	AUX:pres	avoir
pas	ADV	pas
voulu	VER:pper	vouloir
ils	PRO:cls	il
ont	AUX:pres	avoir
pas	ADV	pas
voulu	VER:pper	vouloir
ils	PRO:cls	il
ont	AUX:pres	avoir
pas	ADV	pas
voulu	VER:pper	vouloir
hum	FNO	hum
hum	FNO	hum
mais	KON	mais
l'	DET:def	le
accueil	NOM	accueil
des	PRP:det	du
Mexicains	NOM	mexicain
a	AUX:pres	avoir
été	VER:pper	être
pour	PRP	pour
euh	INT	euh
pour	PRP	pour
les	DET:def	le
Français	NOM	français
ça	PRO:cls	ça
a	AUX:pres	avoir
vraiment	ADV	vraiment
été	VER:pper	être
quand	KON	quand
on	PRO:cls	on
est	AUX:pres	être
partis	VER:pper	partir
ils	PRO:cls	il
avaient	VER:impf	avoir
les	DET:def	le
banderoles	NOM	banderole
merci	FNO	merci
euh	INT	euh
ah	INT	ah
bon	INT	bon
et	KON	et
ils	PRO:cls	il
aussi	ADV	aussi
ah	INT	ah
ouais	FNO	ouais
ouais	FNO	ouais
merci	FNO	merci
aux	PRP:det	au
Français	NOM	français
hum	FNO	hum
hum	FNO	hum
superbe	ADJ	superbe
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
les	PRO:clo	le
sentait	VER:impf	sentir
vraiment	ADV	vraiment
dans	PRP	dans
le	DET:def	le
b-	TRC	b-
enfin	ADV	enfin
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
ils	PRO:cls	il
sont	VER:pres	être
comme	KON	comme
ça	PRO:ton	ça
dans	PRP	dans
la	DET:def	le
la	DET:def	le
vie	NOM	vie
de	PRP	de
tous	DET:pre	tout
les	DET:def	le
jours	NOM	jour
mais	KON	mais
là	ADV	là
euh	INT	euh
là	ADV	là
vraiment	ADV	vraiment
les	DET:def	le
Français	NOM	français
pour	PRP	pour
les	DET:def	le
Mexicains	NOM	mexicain
c'	PRO:cls	ce
était	VER:impf	être
pff	INT	pff
hum	FNO	hum
hum	FNO	hum
des	DET:ind	un
héros	NOM	héros
non	FNO	non
p-	TRC	p-
peut-être	ADV	peut-être
pas	ADV	pas
jusque	PRP	jusque
là	ADV	là
mais	KON	mais
bon	INT	bon
je	PRO:cls	je
vois	VER:pres	voir
vis-à-vis	ADV	vis-à-vis
des	DET:ind	un
Américains	NOM	américain
c'	PRO:cls	ce
est	VER:pres	être
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
avait	VER:impf	avoir
les	DET:def	le
Américains	NOM	américain
aussi	ADV	aussi
hum	FNO	hum
hum	FNO	hum
les	DET:def	le
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
plus	ADV	plus
leur	DET:pos	leur
nom	NOM	nom
les	DET:def	le
pompiers	NOM	pompier
américains	ADJ	américain
ben	INT	ben
ils	PRO:cls	il
ont	AUX:pres	avoir
pas	ADV	pas
ramassé	VER:pper	ramasser
un	DET:ind	un
tel	ADJ	tel
succès	NOM	succès
que	KON	que
ah	INT	ah
d'	PRP	un
accord	NOM	accord
et	KON	et
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
tu	PRO:cls	tu
as	AUX:pres	avoir
assisté	VER:pper	assister
aux	PRP:det	au
inondations	NOM	inondation
de	PRP	de
Nîmes	NAM	Nîmes
ouais	FNO	ouais
j'	PRO:cls	je
y	PRO:clo	y
suis	AUX:pres	être
allé	VER:pper	aller
avec	PRP	avec
les	DET:def	le
pompiers	NOM	pompier
de	PRP	de
¤T¤	NAM	¤T¤
mais	KON	mais
c'	PRO:cls	ce
était	VER:impf	être
à	PRP	à
peu	NOM	peu
près	ADV	près
le	DET:def	le
même	ADJ	même
travail	NOM	travail
ou	KON	ou
c'	PRO:cls	ce
est	VER:pres	être
totalement	ADV	totalement
différent	ADJ	différent
alors	ADV	alors
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:cls	ça
a	VER:pres	avoir
rien	PRO:ind	rien
à	PRP	à
voir	VER:infi	voir
hein	INT	hein
c'	PRO:cls	ce
est	VER:pres	être
moins	ADV	moins
bon	INT	bon
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
catastrophe	NOM	catastrophe
également	ADV	également
à	PRP	à
Nîmes	NAM	Nîmes
parce	TRC	parce
que	KON	que
il	PRO:cls	il
faut	VER:pres	falloir
voir	VER:infi	voir
les	DET:def	le
dégâts	NOM	dégât
que	KON	que
l'	DET:def	le
eau	NOM	eau
a	AUX:pres	avoir
fait	VER:pper	faire
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
moins	ADV	moins
catastrophique	ADJ	catastrophique
que	KON	que
ce	PRO:dem	ce
qui	PRO:rel	qui
a	AUX:pres	avoir
eu	VER:pper	avoir
au	PRP:det	au
Mexique	NOM	<unknown>
quand	KON	quand
même	ADV	même
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
quand	KON	quand
même	ADV	même
ouais	FNO	ouais
c'	PRO:cls	ce
était	VER:impf	être
impressionnant	ADJ	impressionnant
aussi	ADV	aussi
hein	INT	hein
quand	KON	quand
tu	PRO:cls	tu
vois	VER:pres	voir
deux	NUM	@card@
mètres	NOM	mètre
d'	PRP	un
eau	NOM	eau
dans	PRP	dans
dans	PRP	dans
une	DET:ind	un
rue	NOM	rue
et	KON	et
les	DET:def	le
gens	NOM	gens
vous	PRO:cls	vous
ont	AUX:pres	avoir
bien	ADV	bien
accueillis	VER:pper	accueillir
aussi	ADV	aussi
à	PRP	à
Nîmes	NAM	Nîmes
ah	INT	ah
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
pareil	ADJ	pareil
euh	INT	euh
certains	DET:ind	certains
oui	FNO	oui
et	KON	et
puis	KON	puis
parce	TRC	parce
que	KON	que
ce	PRO:dem	ce
qui	PRO:rel	qui
se	PRO:clo	se
passait	VER:impf	passer
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
comme	KON	comme
à	PRP	à
Mexico	NOM	<unknown>
bon	INT	bon
on	PRO:cls	on
avait	VER:impf	avoir
un	DET:ind	un
s-	TRC	s-
un	DET:ind	un
secteur	NOM	secteur
attribué	VER:pper	attribuer
quoi	INT	quoi
hum	FNO	hum
hum	FNO	hum
enfin	ADV	enfin
là	ADV	là
le	DET:def	le
gros	ADJ	gros
du	PRP:det	du
travail	NOM	travail
c'	PRO:cls	ce
était	VER:impf	être
fallait	VER:impf	falloir
vider	VER:infi	vider
l'	DET:def	le
eau	NOM	eau
quoi	INT	quoi
vider	VER:infi	vider
l'	DET:def	le
eau	NOM	eau
des	PRP:det	du
appartements	NOM	appartement
des	PRP:det	du
caves	NOM	cave
tout	DET:pre	tout
ça	PRO:ton	ça
donc	ADV	donc
on	PRO:cls	on
nous	PRO:clo	nous
attribuait	VER:impf	attribuer
un	DET:ind	un
sect-	NOM	<unknown>
secteur	NOM	secteur
également	ADV	également
on	PRO:cls	on
avait	VER:impf	avoir
une	DET:ind	un
rue	NOM	rue
à	PRP	à
faire	VER:infi	faire
mettons	VER:impe	mettre
et	KON	et
donc	ADV	donc
on	PRO:cls	on
commençait	VER:impf	commencer
à	PRP	à
pomper	VER:infi	pomper
hum	FNO	hum
hum	FNO	hum
avec	PRP	avec
les	DET:def	le
camions	NOM	camion
avec	PRP	avec
les	DET:def	le
moto-pompes	NOM	<unknown>
enfin	ADV	enfin
avec	PRP	avec
tout	DET:pre	tout
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
avait	VER:impf	avoir
et	KON	et
bon	INT	bon
une	DET:ind	un
fois	NOM	fois
que	KON	que
les	DET:def	le
moto-pompes	NOM	<unknown>
étaient	AUX:impf	être
mises	VER:pper	mettre
en	PRP	en
route	NOM	route
bon	INT	bon
on	PRO:cls	on
traînaient	VER:impf	traîner
dans	PRP	dans
la	DET:def	le
rue	NOM	rue
quoi	INT	quoi
enfin	ADV	enfin
les	DET:def	le
pompes	NOM	pompe
elles	PRO:cls	elle
pompaient	VER:impf	pomper
mais	KON	mais
puis	KON	puis
nous	PRO:ton	nous
/on/	MLT	<unknown>
et	KON	et
là	ADV	là
à	PRP	à
ce	DET:dem	ce
moment-là	NOM	<unknown>
ils	PRO:cls	il
arrivaient	VER:impf	arriver
des	DET:ind	un
personnes	NOM	personne
d'	PRP	un
une	DET:ind	un
autre	ADJ	autre
rue	NOM	rue
euh	INT	euh
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
pas	ADV	pas
encore	ADV	encore
de	PRP	de
pompiers	NOM	pompier
qui	PRO:rel	qui
venaient	VER:impf	vener|venir
nous	PRO:clo	nous
chercher	VER:infi	chercher
et	KON	et
qui	PRO:rel	qui
nous	PRO:clo	nous
disaient	VER:impf	dire
ouais	FNO	ouais
ma	DET:pos	mon
cave	NOM	cave
elle	PRO:cls	elle
est	AUX:pres	être
inondée	VER:pper	inonder
ma	DET:pos	mon
salle	NOM	salle
à	PRP	à
manger	VER:infi	manger
est	AUX:pres	être
inondée	VER:pper	inonder
il	PRO:cls	il
faut	VER:pres	falloir
que	KON	que
vous	PRO:cls	vous
veniez	VER:impf	venir
bon	INT	bon
on	PRO:cls	on
leur	PRO:clo	lui
expliquait	VER:impf	expliquer
qu'	KON	que
on	PRO:cls	on
pouvait	VER:impf	pouvoir
pas	ADV	pas
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
était	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
pomper	VER:infi	pomper
là	ADV	là
hum	FNO	hum
vous	PRO:cls	vous
aviez	VER:impf	avoir
un	DET:ind	un
secteur	NOM	secteur
encore	ADV	encore
défini	VER:pper	définir
et	KON	et
vous	PRO:cls	vous
pouvez	VER:pres	pouvoir
voilà	FNO	voilà
pas	ADV	pas
on	PRO:cls	on
peut	VER:pres	pouvoir
pas	ADV	pas
se	PRO:clo	se
dégager	VER:infi	dégager
du	DET:par	du
bouger	VER:infi	bouger
secteur	NOM	secteur
quoi	INT	quoi
hum	FNO	hum
hum	FNO	hum
et	KON	et
les	DET:def	le
gens	NOM	gens
ils	PRO:cls	il
le	PRO:clo	le
comprenaient	VER:impf	comprendre
pas	ADV	pas
alors	ADV	alors
ça	PRO:cls	ça
fait	VER:pres	faire
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
i-	TRC	i-
pff	INT	pff
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
qui	PRO:rel	qui
le	PRO:clo	le
percevaient	VER:impf	percevoir
bien	ADV	bien
quoi	INT	quoi
qui	PRO:rel	qui
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
d'	DET:ind	un
autres	ADJ	autre
qui	PRO:rel	qui
ont	AUX:pres	avoir
pas	ADV	pas
du	DET:par	du
tout	ADV	tout
apprécié	VER:pper	apprécier
qui	PRO:rel	qui
nous	PRO:clo	nous
traitaient	VER:impf	traiter
de	PRP	de
bons	ADJ	bon
à	PRP	à
rien	PRO:ind	rien
qu'	KON	que
on	PRO:cls	on
faisait	VER:impf	faire
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
voulait	VER:impf	vouloir
hum	FNO	hum
hum	FNO	hum
et	KON	et
caetera	VER:futu	<unknown>
et	KON	et
caetera	VER:futu	<unknown>
/ouihum/	MLT	<unknown>
d'	PRP	un
accord	NOM	accord
qui	PRO:rel	qui
comprenaient	VER:impf	comprendre
pas	ADV	pas
qui	PRO:rel	qui
comprenaient	VER:impf	comprendre
pas	ADV	pas
voilà	FNO	voilà
mais	KON	mais
quoi	INT	quoi
quoi	INT	quoi
te	PRO:clo	te
dire	VER:infi	dire
encore	ADV	encore
mais	KON	mais
ça	PRO:cls	ça
a	AUX:pres	avoir
été	AUX:pper	être
moins	ADV	moins
impressionnant	ADJ	impressionnant
que	KON	que
que	KON	que
Mexico	NOM	<unknown>
là	ADV	là
je	PRO:cls	je
te	PRO:clo	te
dis	VER:pres	dire
Me-	TRC	<unknown>
Mexico	NOM	<unknown>
pour	PRP	pour
moi	PRO:ton	moi
ça	PRO:cls	ça
a	AUX:pres	avoir
vraiment	ADV	vraiment
été	VER:pper	être
un	DET:ind	un
le	DET:def	le
souvenir	NOM	souvenir
le	DET:def	le
plus	ADV	plus
marquant	ADJ	marquant
de	PRP	de
ta	DET:pos	ton
carrière	NOM	carrière
ah	INT	ah
ouais	FNO	ouais
hum	FNO	hum
hum	FNO	hum
bon	INT	bon
je	PRO:cls	je
sais	VER:pres	savoir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
triste	ADJ	triste
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
des	DET:ind	un
des	DET:ind	un
milliers	NOM	millier
de	PRP	de
morts	NOM	mort
mais	KON	mais
dans	PRP	dans
la	DET:def	le
carrière	NOM	carrière
d'	PRP	un
un	DET:ind	un
pompier	NOM	pompier
être	AUX:infi	être
allé	VER:pper	aller
à	PRP	à
être	AUX:infi	être
allé	VER:pper	aller
à	PRP	à
Mexico	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
quand	KON	quand
même	ADV	même
pour	PRP	pour
le	DET:def	le
travail	NOM	travail
quoi	INT	quoi
ah	INT	ah
ouais	FNO	ouais
du	PRP:det	du
point	NOM	point
de	PRP	de
vue	NOM	vue
du	PRP:det	du
travail	NOM	travail
parce	TRC	parce
que	KON	que
quand	KON	quand
tu	PRO:cls	tu
passes	VER:pres	passer
l'	DET:def	le
examen	NOM	examen
le	DET:def	le
que	KON	que
je	PRO:cls	je
te	PRO:clo	te
disais	VER:impf	dire
de	PRP	de
sauvetage	NOM	sauvetage
déblaiement	NOM	déblaiement
bon	INT	bon
l'	DET:def	le
examen	NOM	examen
tu	PRO:cls	tu
as	VER:pres	avoir
une	DET:ind	un
partie	NOM	partie
qui	PRO:rel	qui
est	VER:pres	être
pratique	NOM	pratique
où	PRO:rel	où
on	PRO:cls	on
te	PRO:clo	te
simule	VER:pres	simuler
une	DET:ind	un
catastrophe	NOM	catastrophe
où	PRO:rel	où
tu	PRO:cls	tu
as	VER:pres	avoir
des	DET:ind	un
victimes	NOM	victime
ensevelies	VER:pper	ensevelir
dans	PRP	dans
des	DET:ind	un
dans	PRP	dans
des	DET:ind	un
caches	NOM	cache
qu'	KON	que
on	PRO:cls	on
a	AUX:pres	avoir
fait	VER:pper	faire
nous	PRO:ton	nous
qui	PRO:rel	qui
sont	AUX:pres	être
recouvert	VER:pper	recouvrir
juste	ADV	juste
d'	PRP	un
une	NUM	@card@
d'	PRP	un
une	DET:ind	un
dalle	NOM	dalle
de	PRP	de
béton	NOM	béton
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
à	PRP	à
toi	PRO:ton	toi
à	PRP	à
la	PRO:clo	le
dégager	VER:infi	dégager
mais	KON	mais
d-	TRC	d-
la	DET:def	le
réalité	NOM	réalité
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
autre	ADJ	autre
hein	INT	hein
hum	FNO	hum
hum	FNO	hum
quand	KON	quand
tu	PRO:cls	tu
vois	VER:pres	voir
ce	PRO:dem	ce
l'	DET:def	le
hôpital	NOM	hôpital
où	PRO:rel	où
on	PRO:cls	on
travaillait	VER:impf	travailler
qui	PRO:rel	qui
était	AUX:impf	être
tout	ADV	tout
écroulé	VER:pper	écrouler
les	DET:def	le
tuiles	NOM	tuile
les	DET:def	le
murs	NOM	mur
par	PRP	par
terre	NOM	terre
tu	PRO:cls	tu
te	PRO:clo	te
et	KON	et
dans	PRP	dans
ces	DET:dem	ce
cas	NOM	cas
de	PRP	de
grandes	ADJ	grand
catastrophes	NOM	catastrophe
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
profitent	VER:pres	profiter
ouais	FNO	ouais
ben	INT	ben
ça	PRO:ton	ça
de	PRP	de
partout	ADV	partout
hein	INT	hein
par	PRP	par
exemple	NOM	exemple
dans	PRP	dans
les	DET:def	le
inondations	NOM	inondation
de	PRP	de
de	PRP	de
Nîmes	NAM	Nîmes
où	PRO:rel	où
même	ADV	même
à	PRP	à
Mexico	NOM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
gens	NOM	gens
profitaient	VER:impf	profiter
de	PRP	de
la	DET:def	le
misère	NOM	misère
des	PRP:det	du
gens	NOM	gens
des	PRP:det	du
autres	ADJ	autre
ben	INT	ben
Mexico	NOM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
ben	INT	ben
bien	ADV	bien
sûr	ADJ	sûr
des	PRP:det	du
autres	ADJ	autre
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
la	DET:def	le
ouais	FNO	ouais
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
la	DET:def	le
la	DET:def	le
police	NOM	police
mexicaine	ADJ	mexicain
qui	PRO:rel	qui
veillait	VER:impf	veiller
vingt-quatre	NUM	@card@
sur	PRP	sur
vingt-quatre	NUM	@card@
également	ADV	également
et	KON	et
qui	PRO:rel	qui
hum	FNO	hum
hum	FNO	hum
faisait	VER:impf	faire
gaffe	NOM	gaffe
aux	PRP:det	au
pillards	NOM	pillard
parce	TRC	parce
que	KON	que
tu	PRO:cls	tu
as	VER:pres	avoir
tu	PRO:cls	tu
avais	VER:impf	avoir
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
volaient	VER:impf	voler
dans	PRP	dans
les	DET:def	le
ruines	NOM	ruine
et	KON	et
à	PRP	à
Nîmes	NAM	Nîmes
bon	INT	bon
bon	INT	bon
on	PRO:cls	on
a	AUX:pres	avoir
eu	VER:pper	avoir
le	DET:def	le
cas	NOM	cas
de	PRP	de
ce	DET:dem	ce
boulanger	NOM	boulanger
là	ADV	là
mais	KON	mais
c'	PRO:cls	ce
était	AUX:impf	être
marqué	VER:pper	marquer
dans	PRP	dans
tous	DET:pre	tout
les	DET:def	le
journaux	NOM	journal
ça	PRO:ton	ça
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
lu	VER:pper	lire
le	DET:def	le
boulanger	NOM	boulanger
qui	PRO:rel	qui
le	DET:def	le
lendemain	NOM	lendemain
de	PRP	de
la	DET:def	le
catastrophe	NOM	catastrophe
donc	ADV	donc
la	DET:def	le
catastrophe	NOM	catastrophe
avait	AUX:impf	avoir
eu	VER:pper	avoir
lieu	NOM	lieu
un	DET:ind	un
lundi	NOM	lundi
le	DET:def	le
mardi	NOM	mardi
il	PRO:cls	il
vendait	VER:impf	vendre
sa	DET:pos	son
baguette	NOM	baguette
à	PRP	à
quinze	NUM	@card@
francs	NOM	franc
la	DET:def	le
tranche	NOM	tranche
de	PRP	de
jambon	NOM	jambon
à	PRP	à
cents	NUM	@card@
francs	NOM	franc
enfin	ADV	enfin
un	DET:ind	un
truc	NOM	truc
abominable	ADJ	abominable
quoi	INT	quoi
hum	FNO	hum
hum	FNO	hum
il	PRO:cls	il
profitait	VER:impf	profiter
vraiment	ADV	vraiment
de	PRP	de
non	FNO	non
seulement	ADV	seulement
certains	DET:ind	certains
gens	NOM	gens
avaient	AUX:impf	avoir
tout	ADV	tout
perdu	VER:pper	perdre
là	ADV	là
parce	TRC	parce
que	KON	que
vraiment	ADV	vraiment
tout	ADV	tout
hein	INT	hein
en	PRP	en
plus	ADV	plus
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
des	DET:ind	un
gens	NOM	gens
en	PRP	en
plus	ADV	plus
ils	PRO:cls	il
vont	VER:pres	aller
chercher	VER:infi	chercher
à	PRP	à
bouffer	VER:infi	bouffer
ils	PRO:cls	il
voient	VER:pres	voir
la	DET:def	le
tranche	NOM	tranche
de	PRP	de
jambon	NOM	jambon
à	PRP	à
cents	NUM	@card@
francs	NOM	franc
hum	FNO	hum
hum	FNO	hum
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
vraiment	ADV	vraiment
horrible	ADJ	horrible
quoi	INT	quoi
-ce	PRO:dem	ce
est	VER:pres	être
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
avait	VER:impf	avoir
qui	PRO:rel	qui
volaient	VER:impf	voler
par	PRP	par
exemple	NOM	exemple
ah	INT	ah
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
j'	PRO:cls	je
en	PRO:clo	en
ai	AUX:pres	avoir
pas	ADV	pas
vu	VER:pper	voir
des	DET:ind	un
voitures	NOM	voiture
ou	KON	ou
quoi	INT	quoi
mais	KON	mais
à	PRP	à
ce	PRO:dem	ce
qui	PRO:rel	qui
se	PRO:clo	se
p-	TRC	p-
euh	INT	euh
ce	PRO:dem	ce
qui	PRO:rel	qui
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
avec	PRP	avec
les	DET:def	le
voitures	NOM	voiture
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
un	DET:ind	un
parking	NOM	parking
enfin	ADV	enfin
des	DET:ind	un
parkings	NOM	parking
souterrains	ADJ	souterrain
de	PRP	de
complètement	ADV	complètement
innondés	VER:pper	<unknown>
tu	PRO:cls	tu
t'	PRO:clo	te
imagines	VER:pres	imaginer
c'	PRO:cls	ce
était	VER:impf	être
sous	PRP	sous
le	DET:def	le
sol	NOM	sol
donc	ADV	donc
l'	DET:def	le
eau	NOM	eau
s'	PRO:clo	se
est	AUX:pres	être
engouffrée	VER:pper	engouffrer
là-dedans	ADV	là-dedans
et	KON	et
des	DET:ind	un
pff	INT	pff
des	DET:ind	un
centaines	NOM	centaine
de	PRP	de
voitures	NOM	voiture
foutues	VER:pper	foutre
quoi	INT	quoi
et	KON	et
ces	DET:dem	ce
voitures	NOM	voiture
ont	AUX:pres	avoir
été	AUX:pper	être
dégagées	VER:pper	dégager
petit	ADJ	petit
à	PRP	à
petit	ADJ	petit
des	DET:ind	un
grues	NOM	grue
sortaient	VER:impf	sortir
les	DET:def	le
voitures	NOM	voiture
et	KON	et
toutes	DET:pre	tout
ces	DET:dem	ce
voitures	NOM	voiture
bon	INT	bon
elles	PRO:cls	elle
marchaient	VER:impf	marcher
plus	ADV	plus
hein	INT	hein
bien	ADV	bien
sûr	ADJ	sûr
elles	PRO:cls	elle
étaient	AUX:impf	être
mis	VER:pper	mettre
sur	PRP	sur
une	DET:ind	un
grande	ADJ	grand
esplanade	NOM	esplanade
hum	FNO	hum
hum	FNO	hum
et	KON	et
elles	PRO:cls	elle
s'	PRO:clo	se
entassaient	VER:impf	entasser
elles	PRO:cls	elle
s'	PRO:clo	se
entassaient	VER:impf	entasser
tu	PRO:cls	tu
avais	VER:impf	avoir
toujours	ADV	toujours
des	DET:ind	un
des	DET:ind	un
types	NOM	type
avec	PRP	avec
une	DET:ind	un
caisse	NOM	caisse
à	PRP	à
outils	NOM	outil
qui	PRO:rel	qui
qui	PRO:rel	qui
traînaient	VER:impf	traîner
et	KON	et
qui	PRO:rel	qui
cherchaient	VER:impf	chercher
à	PRP	à
récupérer	VER:infi	récupérer
ci	ADV	ci
une	DET:ind	un
roue	NOM	roue
un	DET:ind	un
carburateur	ADJ	carburateur
un	DET:ind	un
essuie-glace	VER:pres	<unknown>
enfin	ADV	enfin
n'	ADV	ne
importe	VER:pres	importer
quoi	INT	quoi
tout	DET:pre	tout
ce	PRO:dem	ce
qui	PRO:rel	qui
était	VER:impf	être
encore	ADV	encore
et	KON	et
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
avait	VER:impf	avoir
qui	PRO:rel	qui
qui	PRO:rel	qui
volait	VER:impf	voler
par	PRP	par
exemple	NOM	exemple
des	PRP:det	du
vivres	NOM	vivre
qu'	KON	que
on	PRO:cls	on
envoyait	VER:impf	envoyer
aux	PRP:det	au
euh	INT	euh
aux	PRP:det	au
gens	NOM	gens
de	PRP	de
Nîmes	NAM	Nîmes
les	DET:def	le
vivres	NOM	vivre
oui	FNO	oui
enfin	ADV	enfin
je	PRO:cls	je
veux	VER:pres	vouloir
dire	VER:infi	dire
non	FNO	non
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
des	DET:ind	un
dons	NOM	don
à	PRP	à
travers	NOM	travers
toute	DET:pre	tout
la	DET:def	le
France	NAM	France
je	PRO:cls	je
me	PRO:clo	me
rappelle	VER:pres	rappeler
des	DET:ind	un
dons	NOM	don
euh	INT	euh
qui	PRO:rel	qui
venaient	VER:impf	vener|venir
de	PRP	de
enfin	ADV	enfin
des	PRP:det	du
quatre	NUM	@card@
coins	NOM	coin
de	PRP	de
l'	DET:def	le
hexagone	NOM	hexagone
quoi	INT	quoi
et	KON	et
tous	DET:pre	tout
ces	DET:dem	ce
dons	NOM	don
étaient	AUX:impf	être
