voilà	FNO	voilà
grimpait	VER:impf	grimper
et	KON	et
puis	KON	puis
bang	NOM	<unknown>
elle	PRO:cls	elle
va	VER:pres	aller
elle	PRO:cls	elle
va	VER:pres	aller
craquer	VER:infi	craquer
son	DET:pos	son
son	DET:pos	son
petit	ADJ	petit
bois	NOM	bois
et	KON	et
puis	KON	puis
après	ADV	après
bing	NOM	<unknown>
elle	PRO:cls	elle
aussi	ADV	aussi
elle	PRO:cls	elle
tombe	VER:pres	tomber
ah	INT	ah
oui	FNO	oui
alors	ADV	alors
en	PRO:clo	en
fait	VER:pres	faire
elle	PRO:cls	elle
était	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
du	PRP:det	du
ski	NOM	ski
hum	FNO	hum
elle	PRO:cls	elle
était	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
descendre	VER:infi	descendre
la	DET:def	le
pente	NOM	pente
et	KON	et
tout	PRO:ind	tout
à	PRP	à
coup	NOM	coup
crac	NOM	crac
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
son	DET:pos	son
bâton	NOM	bâton
qui	PRO:rel	qui
se	PRO:clo	se
casse	VER:pres	casser
et	KON	et
elle	PRO:cls	elle
perd	VER:pres	perdre
l'	DET:def	le
équilibre	NOM	équilibre
et	KON	et
elle	PRO:cls	elle
tombe	VER:pres	tomber
elle	PRO:cls	elle
tombe	VER:pres	tomber
elle	PRO:cls	elle
tombe	VER:pres	tomber
elle	PRO:cls	elle
tombe	VER:pres	tomber
et	KON	et
puis	KON	puis
après	ADV	après
ah	INT	ah
oui	FNO	oui
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
se	PRO:clo	se
passe	VER:pres	passer
après	ADV	après
.	ADJ	<unknown>
eh	INT	eh
ben	INT	ben
elle	PRO:cls	elle
s'	PRO:clo	se
est	AUX:pres	être
cassée	VER:pper	casser
la	DET:def	le
petite	ADJ	petit
fille	NOM	fille
s'	PRO:clo	se
est	AUX:pres	être
cassée	VER:pper	casser
et	KON	et
le	DET:def	le
médecin	NOM	médecin
lui	PRO:clo	lui
fait	VER:pres	faire
un	DET:ind	un
beau	ADJ	beau
bandage	NOM	bandage
tout	ADV	tout
blanc	ADJ	blanc
eh	INT	eh
oui	FNO	oui
tu	PRO:cls	tu
en	PRO:clo	en
es	VER:pres	être
daj-	TRC	<unknown>
tu	PRO:cls	tu
en	PRO:clo	en
as	AUX:pres	avoir
déjà	ADV	déjà
eu	VER:pper	avoir
toi	PRO:ton	toi
des	DET:ind	un
bandages	NOM	bandage
comme	KON	comme
ça	PRO:cls	ça
.	VER:cond	<unknown>
non	FNO	non
hum	FNO	hum
jamais	ADV	jamais
.	VER:simp	<unknown>
non	FNO	non
parce	TRC	parce
que	KON	que
moi	PRO:ton	moi
je	PRO:cls	je
je	PRO:cls	je
grimpais	VER:impf	grimper
pas	ADV	pas
comme	KON	comme
ça	PRO:ton	ça
moi	PRO:ton	moi
ah	INT	ah
ben	INT	ben
ça	PRO:cls	ça
va	VER:pres	aller
tu	PRO:cls	tu
es	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
garçon	NOM	garçon
raisonnable	ADJ	raisonnable
alors	ADV	alors
oui	FNO	oui
mais	KON	mais
parfois	ADV	parfois
moi	PRO:ton	moi
je	PRO:cls	je
peux	VER:pres	pouvoir
grimper	VER:infi	grimper
sur	PRP	sur
ça	PRO:ton	ça
parce	TRC	parce
que	KON	que
je	PRO:cls	je
sais	VER:pres	savoir
grimper	VER:infi	grimper
xxx	NOM	<unknown>
oh	INT	oh
la	DET:def	le
la	DET:def	le
la	DET:def	le
non	FNO	non
non	FNO	non
Hugo	NAM	Hugo
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
la	DET:def	le
peine	NOM	peine
ben	INT	ben
moi	PRO:ton	moi
je	PRO:cls	je
peux	VER:pres	pouvoir
grimper	VER:infi	grimper
jusqu'	PRP	jusque
à	PRP	à
là	ADV	là
ah	INT	ah
bah	INT	bah
je	PRO:cls	je
sais	VER:pres	savoir
que	KON	que
tu	PRO:cls	tu
peux	VER:pres	pouvoir
grimper	VER:infi	grimper
jusque	PRP	jusque
là	ADV	là
.	VER:simp	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
garçon	NOM	garçon
très	ADV	très
très	ADV	très
courageux	ADJ	courageux
et	KON	et
très	ADV	très
sportif	ADJ	sportif
oh	INT	oh
bah	INT	bah
lui	PRO:ton	lui
il	PRO:cls	il
est	VER:pres	être
minuscule	ADJ	minuscule
lui	PRO:ton	lui
et	KON	et
le	DET:def	le
monsieur	NOM	monsieur
qui	PRO:rel	qui
est	VER:pres	être
à	PRP	à
côté	NOM	côté
du	PRP:det	du
petit	ADJ	petit
garçon	NOM	garçon
qui	PRO:rel	qui
est	VER:pres	être
minuscule	ADJ	minuscule
il	PRO:cls	il
est	VER:pres	être
géant	ADJ	géant
par	PRP	par
contre	ADV	contre
oh	INT	oh
ouais	FNO	ouais
le	DET:def	le
petit	ADJ	petit
garçon	NOM	garçon
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
petit	ADJ	petit
que	KON	que
le	DET:def	le
géant	NOM	géant
et	KON	et
le	DET:def	le
géant	NOM	géant
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
grand	ADJ	grand
que	KON	que
le	DET:def	le
petit	ADJ	petit
garçon	NOM	garçon
ouais	FNO	ouais
et	KON	et
toi	PRO:ton	toi
qui	PRO:rel	qui
-ce	PRO:dem	ce
est	VER:pres	être
qui	PRO:rel	qui
est	VER:pres	être
plus	ADV	plus
grand	ADJ	grand
que	KON	que
toi	PRO:ton	toi
.	NAM	<unknown>
eh	INT	eh
ben	INT	ben
mon	DET:pos	mon
papa	NOM	papa
papa	NOM	papa
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
grand	ADJ	grand
que	KON	que
toi	PRO:ton	toi
.	NAM	<unknown>
hum	FNO	hum
hein	INT	hein
papa	NOM	papa
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
grand	ADJ	grand
plus	ADV	plus
grand	ADJ	grand
plus	ADV	plus
grand	ADJ	grand
que	KON	que
toi	PRO:ton	toi
oui	FNO	oui
enfin	ADV	enfin
pas	ADV	pas
trop	ADV	trop
haut	NOM	haut
du	PRP:det	du
ciel	NOM	ciel
bien	ADV	bien
sûr	ADJ	sûr
ah	INT	ah
papa	NOM	papa
il	PRO:cls	il
touche	VER:pres	toucher
quand	KON	quand
même	ADV	même
pas	ADV	pas
le	DET:def	le
ciel	NOM	ciel
ah	INT	ah
ben	INT	ben
non	FNO	non
.	NAM	<unknown>
sinon	ADV	sinon
il	PRO:cls	il
sera	VER:futu	être
un	DET:ind	un
géant	NOM	géant
et	KON	et
tu	PRO:cls	tu
crois	VER:pres	croire
que	KON	que
quand	KON	quand
papa	NOM	papa
il	PRO:cls	il
aura	AUX:futu	avoir
fini	VER:pper	finir
de	PRP	de
grandir	VER:infi	grandir
il	PRO:cls	il
touchera	VER:futu	toucher
le	DET:def	le
ciel	NOM	ciel
un	DET:ind	un
jour	NOM	jour
.	NAM	<unknown>
oh	INT	oh
non	FNO	non
il	PRO:cls	il
peut	VER:pres	pouvoir
plus	ADV	plus
grandir	VER:infi	grandir
maintenant	ADV	maintenant
ah	INT	ah
bon	INT	bon
.	NAM	<unknown>
ah	INT	ah
oui	FNO	oui
je	PRO:cls	je
savais	VER:impf	savoir
pas	ADV	pas
ça	PRO:ton	ça
eh	INT	eh
ben	INT	ben
maman	NOM	maman
aussi	ADV	aussi
elle	PRO:cls	elle
peut	VER:pres	pouvoir
plus	ADV	plus
grandir	VER:infi	grandir
et	KON	et
elle	PRO:ton	elle
moi	PRO:ton	moi
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
que	KON	que
moi	PRO:ton	moi
qui	PRO:rel	qui
peut	VER:pres	pouvoir
grandir	VER:infi	grandir
encore	ADV	encore
et	KON	et
parce	TRC	parce
que	KON	que
je	PRO:cls	je
suis	VER:pres	être
petit	ADJ	petit
d'	PRP	un
accord	NOM	accord
ah	INT	ah
ben	INT	ben
lui	PRO:ton	lui
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
bébé	NOM	bébé
aussi	ADV	aussi
voila	VER:simp	voiler
le	DET:def	le
petit	ADJ	petit
garçon	NOM	garçon
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
bébé	NOM	bébé
comment	PRO:int	comment
euh	INT	euh
comment	PRO:int	comment
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
je	PRO:cls	je
peux	VER:pres	pouvoir
reconnaître	VER:infi	reconnaître
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
garçon	NOM	garçon
.	NAM	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
tu	PRO:cls	tu
sais	VER:pres	savoir
pas	ADV	pas
.	NOM:sig	<unknown>
non	FNO	non
ben	INT	ben
tu	PRO:cls	tu
vois	VER:pres	voir
là	ADV	là
le	DET:def	le
le	DET:def	le
petit	ADJ	petit
garçon	NOM	garçon
il	PRO:cls	il
a	VER:pres	avoir
une	DET:ind	un
petite	ADJ	petit
xxx	NOM	<unknown>
hein	INT	hein
comme	KON	comme
toi	PRO:ton	toi
hum	FNO	hum
et	KON	et
comme	KON	comme
ça	PRO:ton	ça
on	PRO:cls	on
sait	VER:pres	savoir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
garçon	NOM	garçon
hum	FNO	hum
eh	INT	eh
oui	FNO	oui
et	KON	et
on	PRO:cls	on
peut	VER:pres	pouvoir
pas	ADV	pas
se	PRO:clo	se
tromper	VER:infi	tromper
on	PRO:cls	on
sait	VER:pres	savoir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
une	DET:ind	un
petite	ADJ	petit
fille	NOM	fille
ouais	FNO	ouais
alors	ADV	alors
on	PRO:cls	on
va	VER:pres	aller
revenir	VER:infi	revenir
à	PRP	à
notre	DET:pos	notre
histoire	NOM	histoire
de	PRP	de
la	DET:def	le
petite	ADJ	petit
fille	NOM	fille
qui	PRO:rel	qui
s'	PRO:clo	se
était	AUX:impf	être
fait	VER:pper	faire
faire	VER:infi	faire
un	DET:ind	un
beau	ADJ	beau
bandage	NOM	bandage
par	PRP	par
le	DET:def	le
médecin	NOM	médecin
hum	FNO	hum
donc	ADV	donc
elle	PRO:cls	elle
a	VER:pres	avoir
un	DET:ind	un
beau	ADJ	beau
bandage	NOM	bandage
tout	ADV	tout
blanc	ADJ	blanc
mais	KON	mais
les	DET:def	le
beaux	ADJ	beau
bandages	NOM	bandage
tout	ADV	tout
blancs	ADJ	blanc
c'	PRO:cls	ce
est	VER:pres	être
encore	ADV	encore
plus	ADV	plus
beau	ADJ	beau
si	KON	si
on	PRO:cls	on
fait	VER:pres	faire
du	DET:par	du
dessin	NOM	dessin
/et	MLT	<unknown>
ou/	MLT	<unknown>
de	PRP	de
la	DET:def	le
peinture	NOM	peinture
dessus	ADV	dessus
tu	PRO:cls	tu
vois	VER:pres	voir
l'	DET:def	le
image	NOM	image
.	NAM	<unknown>
ouais	FNO	ouais
tu	PRO:cls	tu
t'	PRO:clo	te
en	PRO:clo	en
fiches	VER:pres	ficher
.	NAM	<unknown>
non	FNO	non
alors	ADV	alors
tu	PRO:cls	tu
tournes	VER:pres	tourner
la	DET:def	le
page	NOM	page
on	PRO:cls	on
va	VER:pres	aller
regarder	VER:infi	regarder
ce	PRO:dem	ce
qui	PRO:rel	qui
se	PRO:clo	se
passe	VER:pres	passer
de	PRP	de
l'	DET:def	le
autre	ADJ	autre
côté	NOM	côté
ouh	INT	ouh
la	DET:def	le
elle	PRO:cls	elle
est	VER:pres	être
dure	ADJ	dur
à	PRP	à
tourner	VER:infi	tourner
hein	INT	hein
alors	ADV	alors
là	ADV	là
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
se	PRO:clo	se
passe	VER:pres	passer
.	NAM	<unknown>
hum	FNO	hum
ah	INT	ah
ben	INT	ben
rien	PRO:ind	rien
que	KON	que
de	PRP	de
voir	VER:infi	voir
un	DET:ind	un
beau	ADJ	beau
hamburger	NOM	hamburger
une	DET:ind	un
grenadine	NOM	grenadine
ça	PRO:cls	ça
me	PRO:clo	me
donne	VER:pres	donner
très	ADV	très
faim	NOM	faim
ouais	FNO	ouais
m-	TRC	m-
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
moi	PRO:ton	moi
tu	PRO:cls	tu
as	VER:pres	avoir
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
là	ADV	là
dans	PRP	dans
ta	DET:pos	ton
maison	NOM	maison
.	NAM	<unknown>
hum	FNO	hum
tu	PRO:cls	tu
bois	VER:pres	boire
souvent	ADV	souvent
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
.	NAM	<unknown>
hum	FNO	hum
ah	INT	ah
bon	INT	bon
ouais	FNO	ouais
parce	TRC	parce
que	KON	que
j'	PRO:cls	je
en	PRO:clo	en
ai	AUX:pres	avoir
acheté	VER:pper	acheter
c'	PRO:cls	ce
est	VER:pres	être
toi	PRO:ton	toi
qui	PRO:rel	qui
a	AUX:pres	avoir
acheté	VER:pper	acheter
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
avec	PRP	avec
ton	DET:pos	ton
argent	NOM	argent
.	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
maman	NOM	maman
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
moi	PRO:ton	moi
qui	PRO:rel	qui
l'	PRO:clo	le
a	AUX:pres	avoir
payé	VER:pper	payer
ah	INT	ah
c'	PRO:cls	ce
est	VER:pres	être
maman	NOM	maman
qui	PRO:rel	qui
a	AUX:pres	avoir
acheté	VER:pper	acheter
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
avec	PRP	avec
son	DET:pos	son
argent	NOM	argent
mais	KON	mais
pour	PRP	pour
toi	PRO:ton	toi
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
moi	PRO:ton	moi
qui	PRO:rel	qui
l'	PRO:clo	le
a	AUX:pres	avoir
pris	VER:pper	prendre
oui	FNO	oui
elle	PRO:cls	elle
a	AUX:pres	avoir
acheté	VER:pper	acheter
de	PRP	de
la	DET:def	le
grenadine	NOM	grenadine
avec	PRP	avec
son	DET:pos	son
argent	NOM	argent
mais	KON	mais
pour	PRP	pour
que	KON	que
tu	PRO:cls	tu
la	PRO:clo	le
boives	VER:subp	boire
eh	INT	eh
oui	FNO	oui
oh	INT	oh
bah	INT	bah
lui	PRO:ton	lui
ah	INT	ah
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
elle	PRO:ton	elle
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
petite	ADJ	petit
fille	NOM	fille
qui	PRO:rel	qui
fait	VER:pres	faire
des	DET:ind	un
galipettes	NOM	galipette
ouais	FNO	ouais
ben	INT	ben
hein	INT	hein
mais	KON	mais
elle	PRO:cls	elle
risque	VER:pres	risquer
de	PRP	de
tomber	VER:infi	tomber
oui	FNO	oui
si	KON	si
elle	PRO:cls	elle
continue	VER:pres	continuer
comme	KON	comme
ça	PRO:ton	ça
elle	PRO:cls	elle
va	VER:pres	aller
finir	VER:infi	finir
par	PRP	par
se	PRO:clo	se
casser	VER:infi	casser
le	DET:def	le
nez	NOM	nez
oh	INT	oh
non	FNO	non
se	PRO:clo	se
casser	VER:infi	casser
la	DET:def	le
tête	NOM	tête
tu	PRO:cls	tu
veux	VER:pres	vouloir
dire	VER:infi	dire
oui	FNO	oui
ben	INT	ben
moi	PRO:ton	moi
je	PRO:cls	je
pense	VER:pres	penser
qu'	KON	que
elle	PRO:cls	elle
va	VER:pres	aller
se	PRO:clo	se
casser	VER:infi	casser
la	DET:def	le
tête	NOM	tête
comme	KON	comme
toi	PRO:ton	toi
quand	KON	quand
tu	PRO:cls	tu
fais	VER:pres	faire
des	DET:ind	un
bêtises	NOM	bêtise
et	KON	et
que	KON	que
tu	PRO:cls	tu
montes	VER:pres	monter
là	ADV	là
sur	PRP	sur
ton	DET:pos	ton
lit	NOM	lit
que	KON	que
tu	PRO:cls	tu
veux	VER:pres	vouloir
sauter	VER:infi	sauter
par	PRP	par
la	DET:def	le
fenêtre	NOM	fenêtre
oh	INT	oh
non	FNO	non
je	PRO:cls	je
peux	VER:pres	pouvoir
pas	ADV	pas
parce	TRC	parce
que	KON	que
elle	PRO:ton	elle
je	PRO:cls	je
peux	VER:pres	pouvoir
pas	ADV	pas
si	KON	si
si	KON	si
je	PRO:cls	je
saute	VER:subp	sauter
eh	INT	eh
ben	INT	ben
je	PRO:cls	je
pourrai	VER:futu	pouvoir
mais	KON	mais
je	PRO:cls	je
saute	VER:subp	sauter
pas	ADV	pas
bah	INT	bah
j'	PRO:cls	je
espère	VER:pres	espérer
bien	ADV	bien
que	KON	que
tu	PRO:cls	tu
vas	VER:pres	aller
pas	ADV	pas
sauter	VER:infi	sauter
parce	TRC	parce
que	KON	que
sinon	ADV	sinon
tu	PRO:cls	tu
risques	VER:pres	risquer
de	PRP	de
te	PRO:clo	te
casser	VER:infi	casser
la	DET:def	le
tête	NOM	tête
comme	KON	comme
la	DET:def	le
petite	ADJ	petit
fille	NOM	fille
là	ADV	là
eh	INT	eh
oui	FNO	oui
eh	INT	eh
oui	FNO	oui
et	KON	et
moi	PRO:ton	moi
après	ADV	après
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
envie	NOM	envie
d'	PRP	un
emmener	VER:infi	emmener
Hugo	NAM	Hugo
euh	INT	euh
chez	PRP	chez
le	DET:def	le
médecin	NOM	médecin
hein	INT	hein
oui	FNO	oui
mais	KON	mais
et	KON	et
eh	INT	eh
regarde	VER:impe	regarder
tu	PRO:cls	tu
vois	VER:pres	voir
on	PRO:cls	on
voit	VER:pres	voir
la	DET:def	le
photo	NOM:trc	photographie
hum	FNO	hum
oui	FNO	oui
là	ADV	là
on	PRO:cls	on
voit	VER:pres	voir
la	DET:def	le
photo	NOM:trc	photographie
de	PRP	de
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
de	PRP	de
la	DET:def	le
petite	ADJ	petit
fille	NOM	fille
ouais	FNO	ouais
tu	PRO:cls	tu
sais	VER:pres	savoir
où	PRO:int	où
elle	PRO:cls	elle
est	VER:pres	être
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
sur	PRP	sur
toi	PRO:ton	toi
.	NAM	<unknown>
non	FNO	non
tu	PRO:cls	tu
sais	VER:pres	savoir
pas	ADV	pas
.	NOM:sig	<unknown>
non	FNO	non
eh	INT	eh
bah	INT	bah
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
dans	PRP	dans
ton	DET:pos	ton
dos	NOM	dos
là	ADV	là
hum	FNO	hum
tu	PRO:cls	tu
vois	VER:pres	voir
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
qui	PRO:rel	qui
te	PRO:clo	te
permet	VER:pres	permettre
de	PRP	de
rester	VER:infi	rester
bien	ADV	bien
droit	ADJ	droit
quand	KON	quand
tu	PRO:cls	tu
es	AUX:pres	être
assis	VER:pper	asseoir
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
qui	PRO:rel	qui
te	PRO:clo	te
permet	VER:pres	permettre
de	PRP	de
pas	ADV	pas
être	VER:infi	être
comme	KON	comme
ça	PRO:ton	ça
écrasé	NOM	écrasé
par	PRP	par
terre	NOM	terre
oui	FNO	oui
parce	TRC	parce
que	KON	que
si	KON	si
on	PRO:cls	on
xxx	NOM	<unknown>
bing	NOM	<unknown>
.	NAM	<unknown>
on	PRO:cls	on
pourra	VER:futu	pouvoir
plus	ADV	plus
se	PRO:clo	se
lever	VER:infi	lever
ben	INT	ben
oui	FNO	oui
si	KON	si
on	PRO:cls	on
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
de	PRP	de
colonne	NOM	colonne
vertébrale	ADJ	vertébral
eh	INT	eh
ben	INT	ben
on	PRO:cls	on
pourrait	VER:cond	pouvoir
plus	ADV	plus
se	PRO:clo	se
lever	VER:infi	lever
on	PRO:cls	on
pourrait	VER:cond	pouvoir
ah	INT	ah
ben	INT	ben
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
elle	PRO:ton	elle
elle	PRO:cls	elle
est	VER:pres	être
comme	KON	comme
ça	PRO:ton	ça
hum	FNO	hum
hum	FNO	hum
là	ADV	là
on	PRO:cls	on
voit	VER:pres	voir
toutes	DET:pre	tout
les	DET:def	le
formes	NOM	forme
des	PRP:det	du
colonnes	NOM	colonne
vertébrales	ADJ	vertébral
qu'	KON	que
il	PRO:cls	il
peut	VER:pres	pouvoir
y	PRO:clo	y
avoir	VER:infi	avoir
selon	PRP	selon
les	DET:def	le
différents	ADJ	différent
mouvements	NOM	mouvement
qu'	KON	que
on	PRO:cls	on
peut	VER:pres	pouvoir
être	VER:infi	être
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
oui	FNO	oui
mais	KON	mais
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
bah	INT	bah
non	FNO	non
parce	TRC	parce
que	KON	que
là	ADV	là
en	PRO:clo	en
fait	VER:pres	faire
l'	DET:def	le
image	NOM	image
elle	PRO:cls	elle
représente	VER:pres	représenter
pas	ADV	pas
la	DET:def	le
enfin	ADV	enfin
elle	PRO:cls	elle
représente	VER:pres	représenter
pas	ADV	pas
un	DET:ind	un
mouvement	NOM	mouvement
de	PRP	de
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
elle	PRO:cls	elle
représente	VER:pres	représenter
un	DET:ind	un
mouvement	NOM	mouvement
de	PRP	de
la	DET:def	le
bouche	NOM	bouche
hum	FNO	hum
ouais	FNO	ouais
et	KON	et
puis	KON	puis
là	ADV	là
non	FNO	non
plus	ADV	plus
et	KON	et
puis	KON	puis
là	ADV	là
non	FNO	non
plus	ADV	plus
et	KON	et
puis	KON	puis
là	ADV	là
hum	FNO	hum
hum	FNO	hum
n'	ADV	ne
importe	VER:pres	importer
et	KON	et
puis	KON	puis
là	ADV	là
oui	FNO	oui
et	KON	et
puis	KON	puis
là	ADV	là
oui	FNO	oui
et	KON	et
puis	KON	puis
là	ADV	là
oui	FNO	oui
et	KON	et
et	KON	et
tu	PRO:cls	tu
tu	PRO:cls	tu
saurais	VER:cond	savoir
m'	PRO:clo	me
expliquer	VER:infi	expliquer
pourquoi	PRO:int	pourquoi
là	ADV	là
on	PRO:cls	on
voit	VER:pres	voir
pas	ADV	pas
la	DET:def	le
colonne	NOM	colonne
vertébrale	ADJ	vertébral
et	KON	et
non	FNO	non
pourquoi	PRO:int	pourquoi
là	ADV	là
on	PRO:cls	on
la	PRO:clo	le
voit	VER:pres	voir
.	NAM	<unknown>
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
tu	PRO:cls	tu
es	VER:pres	être
sûr	ADJ	sûr
que	KON	que
tu	PRO:cls	tu
sais	VER:pres	savoir
pas	ADV	pas
.	NOM:sig	<unknown>
non	FNO	non
mais	KON	mais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
beau	ADJ	beau
livre	NOM	livre
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
très	ADV	très
très	ADV	très
long	ADJ	long
parce	TRC	parce
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
beaucoup	ADV	beaucoup
d'	PRP	un
images	NOM	image
dedans	ADV	dedans
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
beaucoup	ADV	beaucoup
de	PRP	de
choses	NOM	chose
qui	PRO:rel	qui
sont	AUX:pres	être
expliquées	VER:pper	expliquer
dans	PRP	dans
ce	DET:dem	ce
livre	NOM	livre
ouais	FNO	ouais
xxx	NOM	<unknown>
bah	INT	bah
oui	FNO	oui
mais	KON	mais
comme	KON	comme
ça	PRO:ton	ça
une	DET:ind	un
fois	NOM	fois
que	KON	que
tu	PRO:cls	tu
as	AUX:pres	avoir
lu	VER:pper	lire
tout	DET:pre	tout
le	DET:def	le
livre	NOM	livre
eh	INT	eh
ben	INT	ben
dis	VER:pres	dire
donc	ADV	donc
tu	PRO:cls	tu
dois	VER:pres	devoir
être	VER:infi	être
très	ADV	très
très	ADV	très
intelligent	ADJ	intelligent
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
tout	DET:pre	tout
ça	PRO:ton	ça
comme	KON	comme
hum	FNO	hum
comme	KON	comme
images	NOM	image
maman	NOM	maman
elle	PRO:cls	elle
t'	PRO:clo	te
as	AUX:pres	avoir
déjà	ADV	déjà
raconté	VER:pper	raconter
le	DET:def	le
livre	NOM	livre
en	PRP	en
entier	NOM	entier
.	NOM:sig	<unknown>
/humoui/	MLT	<unknown>
pourquoi	PRO:int	pourquoi
?	NAM	<unknown>
quand	KON	quand
elle	PRO:cls	elle
est	VER:pres	être
pas	ADV	pas
elle	PRO:cls	elle
est	VER:pres	être
pas	ADV	pas
sommeil	NOM	sommeil
ah	INT	ah
oui	FNO	oui
bah	INT	bah
quand	KON	quand
elle	PRO:cls	elle
est	VER:pres	être
en	PRP	en
forme	NOM	forme
euh	INT	euh
là	ADV	là
elle	PRO:cls	elle
peut	VER:pres	pouvoir
te	PRO:clo	te
le	PRO:clo	le
lire	VER:infi	lire
en	PRP	en
entier	NOM	entier
mais	KON	mais
sinon	ADV	sinon
elle	PRO:cls	elle
a	VER:pres	avoir
envie	NOM	envie
d'	PRP	un
aller	VER:infi	aller
au	PRP:det	au
lit	NOM	lit
ah	INT	ah
oui	FNO	oui
mais	KON	mais
elle	PRO:cls	elle
peut	VER:pres	pouvoir
le	PRO:clo	le
lire	VER:infi	lire
le	DET:def	le
le	DET:def	le
matin	NOM	matin
ou	KON	ou
le	DET:def	le
soir	NOM	soir
le	DET:def	le
matin	NOM	matin
elle	PRO:cls	elle
peut	VER:pres	pouvoir
te	PRO:clo	te
lire	VER:infi	lire
le	DET:def	le
livre	NOM	livre
.	NAM	<unknown>
oui	FNO	oui
elle	PRO:cls	elle
te	PRO:clo	te
lit	VER:pres	lire
le	DET:def	le
livre	NOM	livre
avant	ADV	avant
de	PRP	de
partir	VER:infi	partir
euh	INT	euh
au	PRP:det	au
travail	NOM	travail
.	NAM	<unknown>
euh	INT	euh
non	FNO	non
elle	PRO:cls	elle
peut	VER:pres	pouvoir
pas	ADV	pas
elle	PRO:cls	elle
est	VER:pres	être
parce	TRC	parce
que	KON	que
sinon	ADV	sinon
elle	PRO:cls	elle
va	VER:pres	aller
être	VER:infi	être
en	PRP	en
retard	NOM	retard
bah	INT	bah
oui	FNO	oui
.	NAM	<unknown>
elle	PRO:cls	elle
peut	VER:pres	pouvoir
