fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india1_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india1_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	351	3;01.06	3.08333	1	0	1	0	0	24	4	0	3	1	1	0	1	0	0	0	0	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india2_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india2_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	8	283	3;03.17	3.25	2	0	1	1	0	24	1	0	4	0	0	0	0	0	1	0	0	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india3_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india3_bru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	292	3;05.30	3.41667	0	2	0	5	3	20	4	0	0	0	3	1	2	0	2	0	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	301	5;03.17	5.25	0	0	0	12	5	20	2	0	3	0	2	4	1	0	3	1	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	155	5;04.24	5.33333	0	0	0	3	0	12	0	0	1	1	7	4	0	0	0	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	238	5;04.24	5.33333	0	1	0	0	1	21	0	0	0	1	10	8	1	0	3	0	0	1	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	451	5;04.24	5.33333	3	2	2	10	1	35	2	0	0	2	0	1	1	0	2	0	0	17	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	231	5;05.30	5.41667	0	0	1	9	0	16	0	0	0	1	1	3	0	0	1	2	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	14	908	5;05.30	5.41667	3	1	0	4	3	62	6	0	2	0	3	7	1	0	7	0	1	35	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	521	5;07.05	5.58333	0	0	1	1	6	26	0	0	3	2	1	8	0	0	6	0	0	15	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	628	5;08.11	5.66667	4	2	0	12	0	41	6	0	4	1	2	4	2	0	12	3	0	28	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	9	432	5;08.11	5.66667	0	1	0	0	2	26	0	0	0	1	0	5	0	0	4	0	0	20	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	77	4;02.12	4.16667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	120	4;03.17	4.25	0	0	0	0	0	11	1	0	0	1	2	0	0	0	2	0	0	7	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	129	4;05.30	4.41667	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	174	4;07.05	4.58333	0	0	0	0	3	5	0	0	0	0	0	1	2	0	0	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	147	4;07.05	4.58333	0	0	1	0	1	4	0	0	0	0	0	2	0	0	1	1	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	190	4;07.05	4.58333	0	0	0	0	0	10	1	0	1	0	0	1	0	0	2	1	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	399	5;02.12	5.16667	0	0	0	1	3	35	0	0	5	0	0	6	1	0	1	0	0	14	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	392	5;03.17	5.25	1	0	0	0	7	19	0	0	2	0	1	5	2	0	2	1	1	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	378	5;04.24	5.33333	0	0	0	0	1	25	1	0	2	1	0	6	0	0	1	1	0	13	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	410	5;04.24	5.33333	0	0	0	0	2	22	0	0	3	0	1	7	1	0	2	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	447	5;05.30	5.41667	1	0	0	7	1	45	8	0	6	0	3	2	0	0	4	4	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	447	5;07.05	5.58333	0	1	0	1	1	29	4	0	3	0	4	2	1	0	9	0	0	15	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	431	5;07.05	5.58333	0	1	0	1	4	27	5	0	5	0	4	2	1	0	7	1	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	8	398	5;08.11	5.66667	0	3	0	2	1	28	0	0	5	0	0	3	0	0	8	1	0	19	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille1_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille1_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	655	5;	5	0	0	0	8	9	40	6	0	10	0	1	7	4	0	7	2	0	19	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille2_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille2_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	374	5;04.24	5.33333	1	0	0	2	0	24	2	0	8	2	0	3	0	0	4	1	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille3_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille3_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	623	5;05.30	5.41667	0	1	1	7	5	50	6	0	6	2	2	3	1	0	2	0	1	34	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle1_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle1_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	11	516	5;05.30	5.41667	4	0	0	9	5	47	0	0	3	0	0	3	3	0	2	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle2_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle2_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	759	5;09.17	5.75	3	2	0	7	8	67	3	0	4	3	1	7	1	0	7	1	0	19	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle3_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle3_rou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	505	5;10.23	5.83333	1	2	0	13	5	38	0	0	3	1	0	3	1	0	1	1	0	27	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	296	4;09.17	4.75	0	0	0	7	4	23	4	0	0	0	0	0	0	0	0	0	0	17	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie2_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie2_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	691	5;	5	2	1	1	3	6	38	3	0	2	0	3	5	2	0	6	0	0	30	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie3_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie3_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	623	5;02.12	5.16667	0	1	0	12	2	41	1	0	3	0	5	4	3	0	3	0	2	30	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	379	5;03.17	5.25	0	0	2	1	6	36	0	0	2	4	1	6	9	0	2	0	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	272	5;07.05	5.58333	0	0	1	3	1	29	0	0	3	2	3	0	2	0	4	3	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	260	5;07.05	5.58333	0	0	1	0	5	21	0	0	0	2	0	4	2	0	1	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	144	4;08.11	4.66667	1	0	0	0	0	5	0	0	5	0	0	2	0	0	0	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	152	4;09.17	4.75	1	0	0	1	1	11	0	0	3	1	1	3	0	0	0	0	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	187	4;10.23	4.83333	0	0	0	1	0	13	0	0	6	0	1	5	1	0	2	1	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	188	4;10.23	4.83333	0	0	0	2	0	11	0	0	2	2	1	4	2	0	3	2	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	252	5;	5	0	1	0	2	7	18	0	0	1	0	0	0	0	0	1	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	352	5;	5	1	0	1	4	10	30	0	0	1	1	1	3	0	0	3	1	1	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	441	5;01.05	5.08333	1	1	2	1	7	35	0	0	3	1	0	4	1	0	4	1	1	13	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	15	387	5;02.12	5.16667	1	0	1	4	6	26	0	0	3	0	0	3	0	0	3	0	0	13	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_sarah_can_4.9-5.8_sarah9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	190	5;02.12	5.16667	0	0	0	2	0	25	1	0	1	1	1	0	1	0	0	1	0	7	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	270	5;04.24	5.33333	2	0	0	0	1	21	0	0	2	1	1	2	1	0	1	1	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	307	5;05.30	5.41667	2	0	0	0	3	17	0	0	2	0	1	5	1	0	1	0	0	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	264	5;05.30	5.41667	2	1	0	0	1	15	0	0	4	0	1	5	0	0	1	0	0	10	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine4_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	330	5;05.30	5.41667	1	0	0	2	3	13	0	0	4	1	0	1	0	0	3	0	0	11	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine5_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	482	5;05.30	5.41667	1	0	2	5	6	43	1	0	3	1	0	4	1	0	4	1	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine6_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	286	5;05.30	5.41667	0	0	0	2	5	21	0	0	3	2	0	2	0	0	1	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	129	4;02.12	4.16667	1	0	0	0	1	5	0	0	0	0	0	1	0	0	1	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	10	206	4;03.17	4.25	0	0	2	0	0	12	2	0	2	0	2	2	3	0	2	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	115	4;03.17	4.25	0	0	0	0	0	4	0	0	1	0	1	0	0	0	1	0	1	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent13_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent13_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	174	4;03.17	4.25	0	0	0	0	0	16	0	0	0	1	0	4	1	0	3	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent14_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent14_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	131	4;03.17	4.25	0	0	0	0	0	5	0	0	1	0	0	1	1	0	1	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent15_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent15_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	209	4;03.17	4.25	0	3	0	0	0	22	0	0	1	0	1	3	1	0	0	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent16_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent16_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	67	4;03.17	4.25	0	0	0	0	0	4	0	0	1	0	1	0	1	0	0	0	0	1	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent17_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent17_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	212	4;04.24	4.33333	0	1	0	1	0	17	0	0	1	1	1	2	0	0	2	1	0	7	x
